,0,1,2,3,4
20,正规,['[ zhèngguī ]'],"['正', '规']","['#/entry/zhko/51c5decf26b24015b0c57b83c1881525', '#/entry/zhko/72db9b22450c4655bca4a11ed92ea478']",1.정규적인   2.정식의
21,风气,['[ fēngqì ]'],"['风', '气']","['#/entry/zhko/efbd03592213408f8b729c144e32a2f1', '#/entry/zhko/0bf16093641c469998407bba451994fa']",1.풍조   2.风度   3.공기   4.중풍
22,热门儿,['[ rèmén(r) ]'],"['热', '门', '儿']","['#/entry/zhko/643d8c3859a4410eb4d2cd012b615604', '#/entry/zhko/712924bdf9904885892831de4be513b0', '#/entry/zhko/2e54c2a8f93c464192be8615d6c66a0a']",1.인기 있는 것   2.유행하는 것   3.잘 팔리는 것   4.유력한 것
23,妇女,['[ fùnǚ ]'],"['妇', '女']","['#/entry/zhko/9a565a50d1aa4f1db6304e29a3121cf5', '#/entry/zhko/edded3f892434c5eb03ba3cd998aab9c']",
24,潜移默化,['[ qián yí mò huà ]'],"['潜', '移', '默', '化']","['#/entry/zhko/36508ba6345d4adfa1c986b7654b4e3f', '#/entry/zhko/1ccf3c6b2f5c445d91d916f09be55717', '#/entry/zhko/e2f2b2ee65494665aa9522cfca2361dc', '#/entry/zhko/2e7b557f94c648afaf391d33a4a8e5b1']",
25,理论,['[ lǐlùn ]'],"['理', '论']","['#/entry/zhko/024d210665774d08bd6a3141e1781ab4', '#/entry/zhko/6864c7f0674e4fca9dd47f1f833d7a59']",1.이론   2.의론하다   3.알아채다
26,叹气,['[ tàn//qì ]'],"['叹', '气']","['#/entry/zhko/30403c7d92214018b517817e98020eae', '#/entry/zhko/0bf16093641c469998407bba451994fa']",1.탄식하다   2.한숨쉬다
27,陷害,['[ xiànhài ]'],"['陷', '害']","['#/entry/zhko/2557affc8d8d4860a5ec50463ba122ef', '#/entry/zhko/e7dab7722811444e878176ab79076dbf']",1.모함하다   2.모해하다
28,投掷,['[ tóuzhì ]'],"['投', '掷']","['#/entry/zhko/f79ab68b479f40d68bcc28de10760286', '#/entry/zhko/8eb6a9c2fbde48d894c941d673b8945d']",1.투척하다   2.던지다   3.던지기   4.투척
29,首饰,['[ shǒu‧shi ]'],"['首', '饰']","['#/entry/zhko/4b928a92275c4b7688e5b3ff90e69bc2', '#/entry/zhko/f6ae015c969843d995175213d8d0a3b8']",
30,爱好,['[ àihào ]'],"['爱', '好']","['#/entry/zhko/53a6b76a8d4242cf9355a854be238e65', '#/entry/zhko/2f2072ca48fe4153b63f6d7d8c664b09']",1.애호하다   2.자애하다   3.취미
31,泄气,['[ xiè//qì ]'],"['泄', '气']","['#/entry/zhko/34af6d42304b46f4a3963d8d810d688a', '#/entry/zhko/0bf16093641c469998407bba451994fa']",1.화풀이하다   2.기가 죽다   3.한심하다   4.공기가 새다
32,护照,['[ hùzhào ]'],"['护', '照']","['#/entry/zhko/a0d1fc8330cb4381aba211b9c71b0ec8', '#/entry/zhko/7e7dd64574084573a1cc4a6cc0ee7222']",1.여권   2.증명서
33,迎接,['[ yíngjiē ]'],"['迎', '接']","['#/entry/zhko/90c7ab987eab46cbbc3367846fa37a3b', '#/entry/zhko/2fce901ec54543a6a4e17546067dfcbd']",1.영접하다   2.출영하다   3.맞이하다
34,焦点,['[ jiāodiǎn ]'],"['焦', '点']","['#/entry/zhko/211e60b07e6c40dbbf4f52e96ba5efd2', '#/entry/zhko/97af851211e14e8b88d6c7291a2360c7']",
35,心情,['[ xīnqíng ]'],"['心', '情']","['#/entry/zhko/d504e2395ba74a8abc2aaa1413196690', '#/entry/zhko/7a307c868529427c827e1a4905eba9fc']",1.심정   2.마음   3.기분
36,总而言之,['[ zǒng ér yán zhī ]'],"['总', '而', '言', '之']","['#/entry/zhko/81b140c6c67a423b8556e656722edb26', '#/entry/zhko/e176a8c38fe74614813f7d1617ae749a', '#/entry/zhko/88bc954917b44d42ba58b9a30981a2dc', '#/entry/zhko/1b12c88975e64c528c446b0e62a390c1']",1.총괄적으로 말하면   2.요컨대
37,项目,['[ xiàngmù ]'],"['项', '目']","['#/entry/zhko/57753a6c78534c4cad8df429891159ff', '#/entry/zhko/edce84afba48409489f4e4e7608a93a6']",1.항목   2.사항
38,急忙,['[ jímáng ]'],"['急', '忙']","['#/entry/zhko/42f7f34b8f4a49c498790bb21fceea63', '#/entry/zhko/872c5684751f469d937cc408785f489e']",1.급하다   2.바쁘다   3.분주하다
39,气质,['[ qìzhì ]'],"['气', '质']","['#/entry/zhko/0bf16093641c469998407bba451994fa', '#/entry/zhko/5b32983def3d4d3d86ca127dcd60fa20']",1.성격   2.자질   3.마음가짐
40,不时,['[ bùshí ]'],"['不', '时']","['#/entry/zhko/8f5c09bedf324bc49d1b4f4e590ff8e8', '#/entry/zhko/35d9a75c775941d6b00f2c0abf0299d8']",1.때때로   2.불시의   3.갑자기   4.유행에 뒤지다
41,掀起,['[ xiānqǐ ]'],"['掀', '起']","['#/entry/zhko/14851c4ae48d444e81020f6425e12a37', '#/entry/zhko/2415e6b21ea24895a69d4fcda5f261e5']",1.들어 올리다   2.물결치다   3.자극하다
42,讨论,['[ tǎolùn ]'],"['讨', '论']","['#/entry/zhko/1397aa3cb89a471db3886631b624b258', '#/entry/zhko/6864c7f0674e4fca9dd47f1f833d7a59']",
43,恐怕,['[ kǒngpà ]'],"['恐', '怕']","['#/entry/zhko/910b0869e7b341caa9ce5bed627142fa', '#/entry/zhko/4805715fa5164ec2b868898a33ddd0ae']",1.아마…일 것이다   2.대체로   3.두려워하다
44,总裁,['[ zǒngcái ]'],"['总', '裁']","['#/entry/zhko/81b140c6c67a423b8556e656722edb26', '#/entry/zhko/fa88c24c157c43e5b3d6589ccde8d24b']",1.청대 중앙 편찬 기관의 주관 관원과 회시를 관장하는 대신   2.총재
45,告诫,['[ gàojiè ]'],"['告', '诫']","['#/entry/zhko/711e643dbd5e42e9893a39785627fb9d', '#/entry/zhko/75762f1764984ab2a467e89f6904248a']",1.훈계하다   2.경고를 주다
46,安详,['[ ānxiáng ]'],"['安', '详']","['#/entry/zhko/9d2346b7f2a248da965c4117c8fb0976', '#/entry/zhko/50fa9c3001e746328f9c1bece3aa9d0e']",1.침착하다   2.점잖다
47,代理,['[ dàilǐ ]'],"['代', '理']","['#/entry/zhko/1a66fc12af234c5da597f733b90998dc', '#/entry/zhko/024d210665774d08bd6a3141e1781ab4']",1.대리하다   2.대리   3.대리자
48,边界,['[ biānjiè ]'],"['边', '界']","['#/entry/zhko/03ce6e23a31f4d6daa358a8ab088535c', '#/entry/zhko/de3be65e00a346319e7bae57e71b05bc']",1.지역 간의 경계   2.국경   3.변경
49,答复,['[ dá‧fù ]'],"['答', '复']","['#/entry/zhko/f1b86db4bd6d4294908c9880f67e76ca', '#/entry/zhko/f6bb6764ae734ea0aca5549a5ceffc86']",
50,逐步,['[ zhúbù ]'],"['逐', '步']","['#/entry/zhko/8dbdab7f8ef24c2482c462d315dfebbe', '#/entry/zhko/50f7baec342e406e95d513e75eda06c1']",1.한 걸음 한 걸음   2.차츰차츰
51,增加,['[ zēngjiā ]'],"['增', '加']","['#/entry/zhko/9ad6302445e9430097ecfaa22d5fbd15', '#/entry/zhko/e5e6a0f59d574177ae710ef8a1a49bd4']",1.증가하다   2.더하다   3.늘리다   4.증가
52,真实,['[ zhēnshí ]'],"['真', '实']","['#/entry/zhko/5c17bdba61194d978c6e1411152ccbca', '#/entry/zhko/894f62974f8a4526bb8a239ff9162f02']",
53,热烈,['[ rèliè ]'],"['热', '烈']","['#/entry/zhko/643d8c3859a4410eb4d2cd012b615604', '#/entry/zhko/8ac83455de5e4e9290f5bbe47f49c424']",
54,孤独,['[ gūdú ]'],"['孤', '独']","['#/entry/zhko/a08fdc5aa7864ead8a392b6f09f22793', '#/entry/zhko/ec500967a7b74fe2989e2ca676841761']",1.고독하다   2.孤僻(1)
55,一流,['[ yīliú ]'],"['一', '流']","['#/entry/zhko/8500c302bffc4c679ae96f1502cae41b', '#/entry/zhko/7b2fe6534f2f4e1baded4bc28650f6af']",1.같은 부류   2.동류   3.일류
56,残留,['[ cánliú ]'],"['残', '留']","['#/entry/zhko/ba320934ad9046f7bb03ca1e8362a81c', '#/entry/zhko/f68b043d0efc4c7da0ccc9005a7b2d25']",1.잔류하다   2.남아 있다
57,时光,['[ shíguāng ]'],"['时', '光']","['#/entry/zhko/35d9a75c775941d6b00f2c0abf0299d8', '#/entry/zhko/8baeb4ec566c4b31ba1e894df2dcffda']",1.시간   2.시기   3.생활
58,启事,['[ qǐshì ]'],"['启', '事']","['#/entry/zhko/3e33bc4bc68147cd8aec627dfbdb7d6c', '#/entry/zhko/458a9430bb7645a68b1529dfde8dbae5']",1.광고   2.고시   3.공고   4.알리다
59,博物馆,['[ bówùguǎn ]'],"['博', '物', '馆']","['#/entry/zhko/92967ce1bbad46369d8e94d118ca34fa', '#/entry/zhko/5e50029ed50e4d4ca47077559be88077', '#/entry/zhko/7b086bc720ff46adaf3982ed38b83fd7']",
60,履行,['[ lǚxíng ]'],"['履', '行']","['#/entry/zhko/efc2908c0bd24052802cdb6655d70cfb', '#/entry/zhko/d1e4bfe1b2974a07809257483076f6a8']",1.이행하다   2.실행하다   3.실천하다
61,声势,['[ shēngshì ]'],"['声', '势']","['#/entry/zhko/43d6540518534bfab5417399bbc3a56b', '#/entry/zhko/2c9dbf24db044f2d88425d77650a06d6']",1.성세   2.멀리 서로 지원하다   3.권세   4.문장의 성운과 기세
62,代价,['[ dàijià ]'],"['代', '价']","['#/entry/zhko/1a66fc12af234c5da597f733b90998dc', '#/entry/zhko/8f805b189c9c4c489ee58616e01c4549']",1.물건 값   2.대금   3.대가
63,公关,['[ gōngguān ]'],"['公', '关']","['#/entry/zhko/75167c3adeb846bc8724c6293207cafd', '#/entry/zhko/4c7b0e1b12174bd3b2304e84e6942f90']",
64,紧张,['[ jǐnzhāng ]'],"['紧', '张']","['#/entry/zhko/a5c58fcdb948489c83a4de85a435f093', '#/entry/zhko/62567cc86f1542368f5b5be4a0cc28b8']",1.긴장해 있다   2.바쁘다   3.힘에 부치다   4.긴장되어 있다
65,简体字,['[ jiǎntǐzì ]'],"['简', '体', '字']","['#/entry/zhko/1b18b28ebfa1416ba55a24910a708deb', '#/entry/zhko/94c4fd5180f44979914aadbcd41aa173', '#/entry/zhko/25cfb7fdbcd04b5abf36bc9956956966']",1.약자   2.‘简化汉字(2)’의 속칭
66,分配,['[ fēnpèi ]'],"['分', '配']","['#/entry/zhko/eaa8679b1f9f490cad9fee0ecb021098', '#/entry/zhko/1ed8b095f4b246298da90847c270fb8e']",1.배급   2.배치   3.분배
67,拜年,['[ bài//nián ]'],"['拜', '年']","['#/entry/zhko/4c2fd5e7fd3b431fbb0dba0a62e9c2ee', '#/entry/zhko/7e65b2b7276c485b91c3f47f52abbfd2']",1.신년을 축하하다   2.세배하다   3.새해 인사를 드리다
68,多么,['[ duō‧me ]'],"['多', '么']","['#/entry/zhko/ff2bf4f9e0ed4017aec6ed729baa574c', '#/entry/zhko/030ffe341a2f4135b44d0b1640580778']",1.어느 정도   2.얼마나   3.아무리
69,交叉,['[ jiāochā ]'],"['交', '叉']","['#/entry/zhko/5c8b1a9e6d474c23a71b4bfbb0271e75', '#/entry/zhko/c1581c49e90b4f3587dd45fcde8c53d7']",1.교차하다   2.겹치는   3.갈마들다   4.교차
70,痛苦,['[ tòngkǔ ]'],"['痛', '苦']","['#/entry/zhko/03d8c423d5ff404b8bd8352e12582eb2', '#/entry/zhko/31840714ad9846d99b8ff600340d1d64']",1.고통   2.아픔   3.고통스럽다   4.괴롭다
71,沟通,['[ gōutōng ]'],"['沟', '通']","['#/entry/zhko/ab58f3325df8400a8cdbbbedf6aff51d', '#/entry/zhko/1d819fa80f554ed98d2f98fa6921a285']",1.통하다   2.교류하다   3.소통하다
72,丢三落四,['[ diū sān là sì ]'],"['丢', '三', '落', '四']","['#/entry/zhko/d9196ff7adf14c30b37147fc4fb88059', '#/entry/zhko/d67ac08ab29b4f54b6e1268d85ae0bae', '#/entry/zhko/695365cb6be44c5787c2a7af5efe0d7d', '#/entry/zhko/c64d07fbf33340ebb0f6c6394de94f96']",1.잘 빠뜨리다   2.이것저것 잘 잊어버리다   3.건망증이 심하다   4.실수가 많다
73,回答,['[ huídá ]'],"['回', '答']","['#/entry/zhko/cfee6584679b4a3798b8f4a81dc9da84', '#/entry/zhko/f1b86db4bd6d4294908c9880f67e76ca']",1.대답하다   2.회답하다   3.회답   4.대답
74,数码儿,['[ shùmǎ(r) ]'],"['数', '码', '儿']","['#/entry/zhko/a3914fdac6c143a382cc05834e00ce9d', '#/entry/zhko/c8f75c3653724ab68ed250494b2df3d0', '#/entry/zhko/2e54c2a8f93c464192be8615d6c66a0a']",1.숫자   2.디지털   3.수량   4.수효
75,盛开,['[ shèngkāi ]'],"['盛', '开']","['#/entry/zhko/16eff5731c2b415983b05f43b1812f02', '#/entry/zhko/e6e76b146dd644b494cde29a7d4b650c']",1.만발하다   2.활짝 피다
