,0,1,2,3,4
54,动手,['[ dòng//shǒu ]'],"['动', '手']","['#/entry/zhko/c9e7b20c77a744b0bd58cdb7c85a1265', '#/entry/zhko/441b945bb46e461ca4df707943863949']",1.시작하다   2.손을 대다   3.사람을 때리다
55,向来,['[ xiànglái ]'],"['向', '来']","['#/entry/zhko/e9a9dd0f9a1f45dea71c66f7c119fb1a', '#/entry/zhko/f58c7f65ac2242b491268f4a4b6a831d']",1.본래부터   2.종래   3.여태까지   4.줄곧
56,鉴于,['[ jiànyú ]'],"['鉴', '于']","['#/entry/zhko/9fc2b4e94f1d462592653b8e886147d8', '#/entry/zhko/3ffe9f569b8e4f98b5ba79f1e05e1c76']",1.…에 비추어 보아   2.…을 감안하여
57,社区,['[ shèqū ]'],"['社', '区']","['#/entry/zhko/ba07e49fc3df42339495db23a519304b', '#/entry/zhko/3af767b8303d4e54bf806099f4f0abd6']",1.공동체   2.지역 사회
58,创业,['[ chuàng//yè ]'],"['创', '业']","['#/entry/zhko/4112a9a22c6949f7ae399888adeaa7c7', '#/entry/zhko/1cd004b766cb4d69bf16714dadaf16e7']",1.사업을 시작하다   2.창업하다
59,方案,['[ fāng’àn ]'],"['方', '案']","['#/entry/zhko/9f5bf388a498482e98b94a43fef10281', '#/entry/zhko/76339ad3916b4e9283f46924a15064df']",1.설계도   2.초안   3.계획   4.방안
60,为了,['[ wèi‧le ]'],"['为', '了']","['#/entry/zhko/6a9aff7f56a34cdda123aa411c1d70a8', '#/entry/zhko/fa45a9aa7bc24b0da374f8d147a6279c']",
61,足以,['[ zúyǐ ]'],"['足', '以']","['#/entry/zhko/cb3d126ce24b4a5c80a254b89ed2c12d', '#/entry/zhko/15b64780134546d8b6ad6b9d394c4adc']",1.충분히 …할 수 있다   2.…하기에 족하다
62,后果,['[ hòuguǒ ]'],"['后', '果']","['#/entry/zhko/af881ba7028e47bd8428a8772bcfcaac', '#/entry/zhko/d26a0a936d9b4b589215e4cc7528c190']",
63,思维,['[ sīwéi ]'],"['思', '维']","['#/entry/zhko/37b13f4624644638ab94dc474e6d416e', '#/entry/zhko/487e1ab8bbf143a0903e6cb0fb209a85']",1.사유   2.사유하다   3.숙고하다
64,礼貌,['[ lǐmào ]'],"['礼', '貌']","['#/entry/zhko/415ab344edfa4975bc94656ebe8485fe', '#/entry/zhko/f8bc83a78da944d5be25544d3a0fc5fd']",1.예의   2.예의 바르다
65,英勇,['[ yīngyǒng ]'],"['英', '勇']","['#/entry/zhko/a2f7926ac53146eaae7abc4555d5bf64', '#/entry/zhko/c1ca3e8d42a64a10909ee6478222900f']",1.영용하다   2.영특하고 용맹하다
66,发愁,['[ fā//chóu ]'],"['发', '愁']","['#/entry/zhko/90dde58de4ac43d8a7b44106573447ed', '#/entry/zhko/c9fc68a304cf41799d0ccba98121631a']",1.근심하다   2.걱정하다   3.우려하다   4.머리가 아프다
67,摄氏度,['[ Shèshìdù ]'],"['摄', '氏', '度']","['#/entry/zhko/ca16f471143047ee9024983dbd250a31', '#/entry/zhko/2c6cb2dd79fd4f908e26563a8483e74b', '#/entry/zhko/685d498d745145caa340b17abb2a1457']",
68,本人,['[ běnrén ]'],"['本', '人']","['#/entry/zhko/66a63792edea4caea54c9fc9e3d168e9', '#/entry/zhko/7f6ef11496e949fe8aef2de9bc4944a3']",1.나   2.본인   3.그 사람
69,包袱,['[ bāo‧fu ]'],"['包', '袱']","['#/entry/zhko/4f1b371768524d188c86acdded2d0230', '#/entry/zhko/72bcfa1f2e644c5684ae08695a35406b']",1.보   2.보따리   3.부담   4.뇌물
70,位置,['[ wèi‧zhì ]'],"['位', '置']","['#/entry/zhko/e338cc812d46430ebc109091ebd006c8', '#/entry/zhko/40b65bd0056f4542bebb6f226f9e8d48']",1.위치   2.지위   3.자리를 찾아주다
71,选举,['[ xuǎnjǔ ]'],"['选', '举']","['#/entry/zhko/6def309cd0664d2e822811ee6ccd42fe', '#/entry/zhko/9671497104e5467c984e0a3e2eb7590e']",1.선거   2.선출
72,旋律,['[ xuánlǜ ]'],"['旋', '律']","['#/entry/zhko/e66f5cda106d4895bee4d378f1c8c7b8', '#/entry/zhko/bc573a3f54184b1ea33649416412d4a5']",1.선율   2.멜로디
73,坚强,['[ jiānqiáng ]'],"['坚', '强']","['#/entry/zhko/077ab4f6d8c844d59737f11826a13c07', '#/entry/zhko/520b9ecb59144f76ba64af274d7ea0a0']",1.굳세다   2.굳고 강하다   3.공고히 하다   4.견고히 하다
74,和,['[ zǒnghé ]'],['和'],['#/entry/zhko/d031fbb41e1b4725845a70349a1b4fb3'],1.총화   2.총계   3.총수
75,回报,['[ huíbào ]'],"['回', '报']","['#/entry/zhko/cfee6584679b4a3798b8f4a81dc9da84', '#/entry/zhko/1c04684e8c1d4e858cdee0e5d920993b']",1.보고하다   2.보답하다   3.보복하다
76,以往,['[ yǐwǎng ]'],"['以', '往']","['#/entry/zhko/15b64780134546d8b6ad6b9d394c4adc', '#/entry/zhko/922fd440ff904ca5ae76a7e67b5afb83']",1.이왕   2.이전   3.기왕   4.과거
77,本身,['[ běnshēn ]'],"['本', '身']","['#/entry/zhko/66a63792edea4caea54c9fc9e3d168e9', '#/entry/zhko/ee84d2fa114d4e379ebeeae80ea77645']",1.그 자신   2.그 자체
78,时而,['[ shí’ér ]'],"['时', '而']","['#/entry/zhko/35d9a75c775941d6b00f2c0abf0299d8', '#/entry/zhko/e176a8c38fe74614813f7d1617ae749a']","1.때때로   2.때로는   3.이따금   4.때로는…, 때로는…"
79,上进,['[ shàng//jìn ]'],"['上', '进']","['#/entry/zhko/e67ed72dbab2447f84f4f4bdc586a063', '#/entry/zhko/f7d3c7a2f2d04134895ce5db1f52d9b6']",1.향상하다   2.진보하다   3.상급 학교에 진학하다
80,知觉,['[ zhījué ]'],"['知', '觉']","['#/entry/zhko/a42f1fcb4bc64bfcbc31c87aad7a1417', '#/entry/zhko/43bf84881e5a44579514c46476636928']",1.지각   2.감각   3.알다
81,和,['[ hépíng ]'],['和'],['#/entry/zhko/d031fbb41e1b4725845a70349a1b4fb3'],1.평화   2.순하다   3.평온하다   4.순조롭다
82,魔术,['[ móshù ]'],"['魔', '术']","['#/entry/zhko/7beb8e14e2934b60ae2c8a8d0ed4e95d', '#/entry/zhko/57243bb026ce4fa8a9c0fcf6712937da']",
83,安排,['[ ānpái ]'],"['安', '排']","['#/entry/zhko/9d2346b7f2a248da965c4117c8fb0976', '#/entry/zhko/ccdda8d690ba47c783254d8a55464240']",1.안배하다   2.마련하다   3.처리하다   4.꾸리다
84,神秘,['[ shénmì ]'],"['神', '秘']","['#/entry/zhko/de3c274e10ac4c0e81fd576372bdf393', '#/entry/zhko/b67a8cc7682a4a69b428304f50750b7c']",
85,麻烦,['[ má‧fan ]'],"['麻', '烦']","['#/entry/zhko/67fc5b85116044e28967a794118770f7', '#/entry/zhko/862d888badde4aeca5878fefe1c3db72']",1.귀찮다   2.귀찮게 하다   3.고민하다
86,大方,['[ dàfāng ]'],"['大', '方']","['#/entry/zhko/a60d72975e664c489f34a8e336614bfb', '#/entry/zhko/9f5bf388a498482e98b94a43fef10281']",1.대방   2.대지   3.녹차의 일종
87,优先,['[ yōuxiān ]'],"['优', '先']","['#/entry/zhko/3f88e65936254e1a997204605c600215', '#/entry/zhko/44f90139b3074d16bcb56b4a06b6e609']",1.우선하다   2.{전용} 우선적으로   3.우선
88,公民,['[ gōngmín ]'],"['公', '民']","['#/entry/zhko/75167c3adeb846bc8724c6293207cafd', '#/entry/zhko/cc5fe79846924e22951d078bda0d3370']",
89,指令,['[ zhǐlìng ]'],"['指', '令']","['#/entry/zhko/dc9f803a6a744b4481f255a0e97a138f', '#/entry/zhko/86e19fa3ee09462d8323b2162a036a4b']","1.지령   2.옛날, 상급 기관에서 하급 기관에 하달하던 공문서의 일종   3.명령"
90,眼色,['[ yǎnsè ]'],"['眼', '色']","['#/entry/zhko/d781d747fc4244c1be97909d67427787', '#/entry/zhko/958998bc45014ef89ea7687d9a18162d']",1.눈짓   2.안목   3.기회를 보아 일을 처리하는 능력
91,准确,['[ zhǔnquè ]'],"['准', '确']","['#/entry/zhko/89f5b8ade6c1478eaec8013093146db7', '#/entry/zhko/89d8cc13be09497cb4dc61a0f80c1c6d']",1.확실하다   2.꼭 맞다   3.틀림없다   4.정확하다
92,条件,['[ tiáojiàn ]'],"['条', '件']","['#/entry/zhko/7d0bcb6b2e0e4c49ab2dae38218bcdda', '#/entry/zhko/fc5565166ad24f70b647e9eb89e026e2']",1.기준   2.조건
93,轻视,['[ qīngshì ]'],"['轻', '视']","['#/entry/zhko/4ac930b227d44e529a5a445919bfe6e5', '#/entry/zhko/b23f6d4c4f6447769cc49087276701f6']",1.경시하다   2.얕보다
94,理所当然,['[ lǐ suǒ dāng rán ]'],"['理', '所', '当', '然']","['#/entry/zhko/024d210665774d08bd6a3141e1781ab4', '#/entry/zhko/41ea7c587b2841758301c19885972a8d', '#/entry/zhko/8b6cd91e7b294be9952aca6619aa9fe7', '#/entry/zhko/71fa4748a8e047e08690fe2af5fcc4e4']",
95,别致,['[ biézhì ]'],"['别', '致']","['#/entry/zhko/11e9188b0638425d83d2595d4bb77216', '#/entry/zhko/896674b4a9fc42d3b18fd702275fcdfe']",1.색다르다   2.별나다   3.독특하다   4.신기하다
96,布告,['[ bùgào ]'],"['布', '告']","['#/entry/zhko/6811d0f7e94144fd8811839bba3062d8', '#/entry/zhko/711e643dbd5e42e9893a39785627fb9d']",1.포고   2.게시   3.포고하다   4.게시하다
97,名胜古迹,['[ míngshèng gǔjì ]'],"['名', '胜', '古', '迹']","['#/entry/zhko/8de683efdccc42c48bab335061bd9e2b', '#/entry/zhko/90ce65102329474896a74d9c4f5471ae', '#/entry/zhko/df37a09d450b4b568499632a3510a5ab', '#/entry/zhko/02f8ab9df7ce40c19cb773c2bfc4667d']",
98,澄清,['[ chéngqīng ]'],"['澄', '清']","['#/entry/zhko/1d2cc074e3e64caca1df27d5232bad75', '#/entry/zhko/64f7e8bbf06547b4b50318f78d6a8c28']",1.맑다   2.평정하다   3.해명하다
99,怀孕,['[ huái//yùn ]'],"['怀', '孕']","['#/entry/zhko/ac9f5a19aa074b08be0c2b0b2f4a443e', '#/entry/zhko/81a031a18e8f4c748bc2855a6745b4f4']",
100,味道,['[ wèi‧dao ]'],"['味', '道']","['#/entry/zhko/d347b22a7f034387a304d24f21ca92e9', '#/entry/zhko/2542366336044a2f810c8fd2d69b7859']",1.맛   2.느낌   3.흥취
101,立即,['[ lìjí ]'],"['立', '即']","['#/entry/zhko/db5dbb1f328949578f5195a2d0d77d17', '#/entry/zhko/67b96e7e435d4abbb947627a9c8a541b']",1.즉시   2.곧   3.당장   4.냉큼
