,0,1,2,3,4
12,果汁儿,['[ guǒzhī(r) ]'],"['果', '汁', '儿']","['#/entry/zhko/d26a0a936d9b4b589215e4cc7528c190', '#/entry/zhko/c7e94ce09a4945f0a0a940bd0866d395', '#/entry/zhko/2e54c2a8f93c464192be8615d6c66a0a']",1.과일즙   2.과일 주스
13,巴结,['[ bā‧jie ]'],"['巴', '结']","['#/entry/zhko/7724ae1661d54a85a667f64ecc6c39cc', '#/entry/zhko/2d6f7691759440249db8129cac7bb891']",1.아첨하다   2.힘쓰다   3.열망하다   4.기어오르다
14,发呆,['[ fā//dāi ]'],"['发', '呆']","['#/entry/zhko/90dde58de4ac43d8a7b44106573447ed', '#/entry/zhko/cb18cb4b57d449128ba244140e6b9005']",1.멍하다   2.어리둥절하다
15,方式,['[ fāngshì ]'],"['方', '式']","['#/entry/zhko/9f5bf388a498482e98b94a43fef10281', '#/entry/zhko/dd1de97416b04748b08c6c562fabb358']",1.방식   2.방법   3.일정한 형식·수속
16,简陋,['[ jiǎnlòu ]'],"['简', '陋']","['#/entry/zhko/1b18b28ebfa1416ba55a24910a708deb', '#/entry/zhko/18081cb94b67455a900ec1663affec1a']",1.초라하다   2.빈약하다   3.보잘것없다   4.누추하다
17,当务之急,['[ dāng wù zhī jí ]'],"['当', '务', '之', '急']","['#/entry/zhko/8b6cd91e7b294be9952aca6619aa9fe7', '#/entry/zhko/b3a9312f16ea444099106be540dd580b', '#/entry/zhko/1b12c88975e64c528c446b0e62a390c1', '#/entry/zhko/42f7f34b8f4a49c498790bb21fceea63']",1.급선무   2.당장 급한 일
18,礼尚往来,['[ lǐ shàng wǎng lái ]'],"['礼', '尚', '往', '来']","['#/entry/zhko/415ab344edfa4975bc94656ebe8485fe', '#/entry/zhko/48d48ac90b874834b9fdce0a5d045aa4', '#/entry/zhko/922fd440ff904ca5ae76a7e67b5afb83', '#/entry/zhko/f58c7f65ac2242b491268f4a4b6a831d']",1.예의상 오고 가는 것을 중요시해야 한다   2.예의상 선물을 받으면 답례를 해야 한다
19,独裁,['[ dúcái ]'],"['独', '裁']","['#/entry/zhko/ec500967a7b74fe2989e2ca676841761', '#/entry/zhko/fa88c24c157c43e5b3d6589ccde8d24b']",
20,愉快,['[ yúkuài ]'],"['愉', '快']","['#/entry/zhko/97b4d0660d8949dc85b2d804aa28ba67', '#/entry/zhko/8ee87adb9bba48598ef6f0a362bc2f72']",1.기분이 좋다   2.기쁘다   3.유쾌하다
21,夏令营,['[ xiàlìngyíng ]'],"['夏', '令', '营']","['#/entry/zhko/62d53c3312814a83a3759f336659643a', '#/entry/zhko/86e19fa3ee09462d8323b2162a036a4b', '#/entry/zhko/2499d8440aa242908dc3cc985f165a01']",1.서머스쿨   2.하기 학교   3.하기 훈련 캠프
22,抹杀,['[ mǒshā ]'],"['抹', '杀']","['#/entry/zhko/52dbd80bd7e946da959e199ac35dac92', '#/entry/zhko/a251e8fde9e445c2af7d64bdee0ce86a']",
23,感情,['[ gǎnqíng ]'],"['感', '情']","['#/entry/zhko/a113c0e990fe49afb40b6ca5b602e8ed', '#/entry/zhko/7a307c868529427c827e1a4905eba9fc']",1.감정   2.애정   3.친근감
24,即便,['[ jíbiàn ]'],"['即', '便']","['#/entry/zhko/67b96e7e435d4abbb947627a9c8a541b', '#/entry/zhko/65f0ef2d201d4c97bdf6d9d0e267d972']",1.설사 …하더라도   2.곧   3.즉시
25,演出,['[ yǎnchū ]'],"['演', '出']","['#/entry/zhko/4339e25283a041118d4b33cef292c532', '#/entry/zhko/9defe05cf7274a7284af5309471583d3']",1.공연   2.상연
26,名副其实,['[ míng fù qí shí ]'],"['名', '副', '其', '实']","['#/entry/zhko/8de683efdccc42c48bab335061bd9e2b', '#/entry/zhko/f56390c035c6406b879beb36b474581a', '#/entry/zhko/b85fb7bbe65b42be8230820591cf75ac', '#/entry/zhko/894f62974f8a4526bb8a239ff9162f02']",1.명실상부하다   2.명성과 실제가 부합되다
27,家庭,['[ jiātíng ]'],"['家', '庭']","['#/entry/zhko/ce5cb7b1f78c4afb838a2cad7647b1e3', '#/entry/zhko/d1ab45a4ece048f98473a65f68194481']",
28,闲话,['[ xiánhuà ]'],"['闲', '话']","['#/entry/zhko/feb303b58d2c4703b7b692303d390a57', '#/entry/zhko/4869e529f7114dac851c1e1f269004e7']",1.잡담   2.불평   3.한담하다
29,事业,['[ shìyè ]'],"['事', '业']","['#/entry/zhko/458a9430bb7645a68b1529dfde8dbae5', '#/entry/zhko/1cd004b766cb4d69bf16714dadaf16e7']",1.사업   2.비영리적 사회 활동
30,无穷无尽,['[ wú qióng wú jìn ]'],"['无', '穷', '无', '尽']","['#/entry/zhko/205b7edfb0b649838d817932f298cc0a', '#/entry/zhko/2a25a25157db42678acd036cc7f77d40', '#/entry/zhko/205b7edfb0b649838d817932f298cc0a', '#/entry/zhko/cc258d2622274addae998a0d7af1a979']",1.무궁무진하다   2.무진장하다
31,确信,['[ quèxìn ]'],"['确', '信']","['#/entry/zhko/89d8cc13be09497cb4dc61a0f80c1c6d', '#/entry/zhko/9065e8ed050340ee8e2e67b7366cae3e']",1.확신   2.정확한 소식
32,周到,['[ zhōudào ]'],"['周', '到']","['#/entry/zhko/9b13422c6ea946b784ff57644b112f74', '#/entry/zhko/764641fe060d415480e9a70505cf058b']",1.주도하다   2.꼼꼼하다   3.세심하다   4.세밀하다
33,着想,['[ zhuóxiǎng ]'],"['着', '想']","['#/entry/zhko/7de31ec1ad4a40b6bd3785966e87dc4a', '#/entry/zhko/ac59307bfd644b679fbe16bd6675fa0a']",1.생각하다   2.생각이 미치다   3.고려하다   4.염두에 두다
34,逆行,['[ nìxíng ]'],"['逆', '行']","['#/entry/zhko/7afd918dd87747cfafcad15c2a2a4b47', '#/entry/zhko/d1e4bfe1b2974a07809257483076f6a8']",1.역행하다   2.역류하다   3.역행 운동
35,活力,['[ huólì ]'],"['活', '力']","['#/entry/zhko/144431af99874b25a272d3b6a6f8fde6', '#/entry/zhko/ef580c45890f49fb84666255304b0348']",1.활력   2.생기   3.원기   4.활기
36,顾客,['[ gùkè ]'],"['顾', '客']","['#/entry/zhko/cd32aa0d7d2d46809f4f0bac0a26d348', '#/entry/zhko/8ee55bffb31d405d8341696369513d23']",
37,文件,['[ wénjiàn ]'],"['文', '件']","['#/entry/zhko/0242a433194b4f3396c707e0c95924e4', '#/entry/zhko/fc5565166ad24f70b647e9eb89e026e2']",1.공문서   2.문헌   3.본문
38,坚决,['[ jiānjué ]'],"['坚', '决']","['#/entry/zhko/077ab4f6d8c844d59737f11826a13c07', '#/entry/zhko/e57ac556852b453a94a5726c92ba27cf']",1.단호하다   2.결연하다
39,否则,['[ fǒuzé ]'],"['否', '则']","['#/entry/zhko/d039ad97dc53440d9fbc69df116ec5f5', '#/entry/zhko/0fba41eda7ab4eb9a5650c52cb86e725']",
40,充满,['[ chōngmǎn ]'],"['充', '满']","['#/entry/zhko/a24a269869b0490e9f5f2c95d8bd8e6b', '#/entry/zhko/359373ad987f4f84ad95fdaf6a771c02']",1.가득차다   2.가득 채우다   3.충만하다   4.넘치다
41,提纲,['[ tígāng ]'],"['提', '纲']","['#/entry/zhko/191aaa856c5d4c28a98581ec94ae1f7f', '#/entry/zhko/d23162a83aeb41a1b52cb4c8a29253f8']",1.제강   2.대강   3.콘티뉴이티   4.촬영 대본
42,情理,['[ qínglǐ ]'],"['情', '理']","['#/entry/zhko/7a307c868529427c827e1a4905eba9fc', '#/entry/zhko/024d210665774d08bd6a3141e1781ab4']",1.정리   2.사리   3.도리
43,精通,['[ jīngtōng ]'],"['精', '通']","['#/entry/zhko/9e4a0b1d3cc24ca595707f989669f87f', '#/entry/zhko/1d819fa80f554ed98d2f98fa6921a285']",
44,月亮,['[ yuè‧liang ]'],"['月', '亮']","['#/entry/zhko/db7504d18f7c493cbd4e544d1e983725', '#/entry/zhko/f1c1f4c28e644dc6a8b922cf38451b5b']",
45,农历,['[ nónglì ]'],"['农', '历']","['#/entry/zhko/2a42a4e0bb104467ae5a8dc11a95e73f', '#/entry/zhko/3abb40f7ba8f4ca6a0b49a7ef4d9fecf']",1.음력   2.농사력
46,柴油,['[ cháiyóu ]'],"['柴', '油']","['#/entry/zhko/a36f055a629948b197ac6ec0e584a238', '#/entry/zhko/6953f33694814e0b9a56bc91c65a0cd2']",1.중유   2.디젤유
47,运动,['[ yùndòng ]'],"['运', '动']","['#/entry/zhko/bdbf5ed4a9f4448bbe2b7a21bfe7da88', '#/entry/zhko/c9e7b20c77a744b0bd58cdb7c85a1265']",1.스포츠   2.운동   3.운동하다
48,应聘,['[ yìngpìn ]'],"['应', '聘']","['#/entry/zhko/d10f30c225ca4d908788047f0221cd6f', '#/entry/zhko/b0d7ff6602b24a88bcdc2659de316e31']",1.초빙에 응하다   2.지원하다
49,顽强,['[ wánqiáng ]'],"['顽', '强']","['#/entry/zhko/f953cba273554cfab1d2e6cb9f92eb58', '#/entry/zhko/520b9ecb59144f76ba64af274d7ea0a0']",1.완강하다   2.억세다   3.맹렬하다
50,打量,['[ dǎ‧liang ]'],"['打', '量']","['#/entry/zhko/88cfc034355e47288f1845fed72db7a1', '#/entry/zhko/4f3c8b08d6e64021a1a806a10488c86c']",1.관찰하다   2.생각하다   3.여기다   4.가늠하다
51,人为,['[ rénwéi ]'],"['人', '为']","['#/entry/zhko/7f6ef11496e949fe8aef2de9bc4944a3', '#/entry/zhko/6a9aff7f56a34cdda123aa411c1d70a8']",1.인위   2.사람이 하는 일   3.인위적
52,大夫,['[ dài‧fu ]'],"['大', '夫']","['#/entry/zhko/a60d72975e664c489f34a8e336614bfb', '#/entry/zhko/dd2c13fdda9c48e0bc960a4f58742d9a']",
53,忍受,['[ rěnshòu ]'],"['忍', '受']","['#/entry/zhko/e21e74a59bf645bc92eba17b9a5df163', '#/entry/zhko/9ebdce42bcd34f3aad2ec75c07f3abe5']",1.견디어 내다   2.참다   3.이겨 내다
54,旁边儿,['[ pángbiān(r) ]'],"['旁', '边', '儿']","['#/entry/zhko/0e203b250ebb46f7b0327d00d7ddcbc9', '#/entry/zhko/03ce6e23a31f4d6daa358a8ab088535c', '#/entry/zhko/2e54c2a8f93c464192be8615d6c66a0a']",1.옆   2.곁   3.측면   4.부근
55,报到,['[ bào//dào ]'],"['报', '到']","['#/entry/zhko/1c04684e8c1d4e858cdee0e5d920993b', '#/entry/zhko/764641fe060d415480e9a70505cf058b']",1.도착 보고를 하다   2.도착 등록하다   3.출석하다   4.출두하다
56,空虚,['[ kōngxū ]'],"['空', '虚']","['#/entry/zhko/42d0f82ed6274f6f92c8071da8b6e046', '#/entry/zhko/130a5c1bfcfa466ea715ef23ead56b99']",1.공허하다   2.텅 비다   3.휑하다   4.휑뎅그렁하다
57,攻克,['[ gōngkè ]'],"['攻', '克']","['#/entry/zhko/f331eec0736341939154b1e4b43cefa2', '#/entry/zhko/6ed87de542b74131b9842c5799a07a13']",1.점령하다   2.정복하다   3.함락시키다
58,打算,['[ dǎ‧suàn ]'],"['打', '算']","['#/entry/zhko/88cfc034355e47288f1845fed72db7a1', '#/entry/zhko/94802156829a400f9bdd4101a40a2061']",1.…하려고 하다   2.타산하다   3.생각
59,活跃,['[ huóyuè ]'],"['活', '跃']","['#/entry/zhko/144431af99874b25a272d3b6a6f8fde6', '#/entry/zhko/b8bf4ddb83534d6cac55bfd644b17bc0']",1.활기를 띠게 하다   2.활약하다   3.암약하다   4.활동적이다
60,忽然,['[ hūrán ]'],"['忽', '然']","['#/entry/zhko/c1b8c6001ea04212a4b62a2a142f1172', '#/entry/zhko/71fa4748a8e047e08690fe2af5fcc4e4']",1.갑자기   2.별안간   3.돌연   4.문득
61,想象,['[ xiǎngxiàng ]'],"['想', '象']","['#/entry/zhko/ac59307bfd644b679fbe16bd6675fa0a', '#/entry/zhko/2ffff77ed102421e88338b339321ff67']",
62,物美价廉,['[ wù měi jià lián ]'],"['物', '美', '价', '廉']","['#/entry/zhko/5e50029ed50e4d4ca47077559be88077', '#/entry/zhko/8f0a9e23dcc74e058fe36fe23133038a', '#/entry/zhko/8f805b189c9c4c489ee58616e01c4549', '#/entry/zhko/ce55a96cbbbe4460b928c39086c72a5d']",
63,预先,['[ yùxiān ]'],"['预', '先']","['#/entry/zhko/2d3f4b7511b34426b8e52a689e91e7d7', '#/entry/zhko/44f90139b3074d16bcb56b4a06b6e609']",1.미리   2.사전에
64,亏待,['[ kuīdài ]'],"['亏', '待']","['#/entry/zhko/5bc90f21d93e4c128926a3c1cbcf7311', '#/entry/zhko/a86f98fc8dc94d2bbaeef008512355bc']",1.푸대접하다   2.부당하게 대하다
65,首要,['[ shǒuyào ]'],"['首', '要']","['#/entry/zhko/4b928a92275c4b7688e5b3ff90e69bc2', '#/entry/zhko/82ba79159d5c49d8adb5d222e35beee6']",1.가장 중요하다   2.首脑
66,生命,['[ shēngmìng ]'],"['生', '命']","['#/entry/zhko/df5ba42276cf49968bc88517db7d146f', '#/entry/zhko/a581e4a52a22497484b80befd8e80ca4']",1.생명   2.살아 있는 것 같다   3.생동감 있다
67,权力,['[ quánlì ]'],"['权', '力']","['#/entry/zhko/8c887d45deb14d62b55296a31a45ba68', '#/entry/zhko/ef580c45890f49fb84666255304b0348']",1.권력   2.권한   3.권세와 실력
68,接受,['[ jiēshòu ]'],"['接', '受']","['#/entry/zhko/2fce901ec54543a6a4e17546067dfcbd', '#/entry/zhko/9ebdce42bcd34f3aad2ec75c07f3abe5']",1.받아들이다   2.수락하다   3.받다   4.접수하다
69,疯狂,['[ fēngkuáng ]'],"['疯', '狂']","['#/entry/zhko/aea7368b87c64f8bb397f0f70d05b0f4', '#/entry/zhko/90974173fb2e409d9ce8b9b64a8b5dfb']",1.미치다   2.실성하다   3.미친 듯이 날뛰다   4.광분하다
70,书记,['[ shū‧ji ]'],"['书', '记']","['#/entry/zhko/197aba425ba447599c63ba93053297ec', '#/entry/zhko/3a4e9d7712954163a7eaa521dd948e6f']","1.서기   2.옛날, 문서의 처리와 초록을 맡은 사람   3.문자   4.편지"
71,惊奇,['[ jīngqí ]'],"['惊', '奇']","['#/entry/zhko/49f694a06b54480f88d369dcf91c1b45', '#/entry/zhko/ed11c9a918d64235b998c17251037d80']",1.놀랍고도 이상하다   2.이상히 여기다   3.이상하여 놀라다
72,戒备,['[ jièbèi ]'],"['戒', '备']","['#/entry/zhko/5e8fb49156a54ed79f2f29a94c4e98f9', '#/entry/zhko/f2122197d30f4f308765f42038b1e672']",1.경비   2.경계   3.경비하다   4.경계하다
73,寿命,['[ shòumìng ]'],"['寿', '命']","['#/entry/zhko/682c16c41aa840c7acbca20af6d89aa3', '#/entry/zhko/a581e4a52a22497484b80befd8e80ca4']",1.수명   2.목숨   3.생명
74,适合,['[ shìhé ]'],"['适', '合']","['#/entry/zhko/0637f9b6c1ab44649e7eff36497d2bc0', '#/entry/zhko/61727e18099d4647984e17b3dc242dfa']",1.적합하다   2.알맞다   3.우연히 서로 합치되다   4.우연히 맞아 떨어지다
75,师范,['[ shīfàn ]'],"['师', '范']","['#/entry/zhko/f91af14096bd424283db79cbbf0205c4', '#/entry/zhko/88aebde3d79a4c3ab9d3f529f7315253']",1.사범   2.사표   3.교사
76,伯母,['[ bómǔ ]'],"['伯', '母']","['#/entry/zhko/301bb702087d4602b002dde2645ec316', '#/entry/zhko/a3f1fffbf7614f35b1820325b908885c']",1.큰어머니   2.백모   3.아주머니
77,访问,['[ fǎngwèn ]'],"['访', '问']","['#/entry/zhko/0bd3378e9e33459a9c1b8d47b06c9d60', '#/entry/zhko/e25c6a20fe5c4306a9ed01b61da5e74c']",1.방문   2.물어서 찾다
78,呼啸,['[ hūxiào ]'],"['呼', '啸']","['#/entry/zhko/34b41380851d4b688c07c0dd5e46634d', '#/entry/zhko/a2ea1bea822d4625aa420185f1dd5357']",1.큰 소리로 외치다   2.휙휙 소리를 내다   3.씽 하는 소리를 내다
79,重要,['[ zhòngyào ]'],"['重', '要']","['#/entry/zhko/2c018f1ae84c4d348618d9cecfce75fb', '#/entry/zhko/82ba79159d5c49d8adb5d222e35beee6']",
80,有利,['[ yǒulì ]'],"['有', '利']","['#/entry/zhko/028a240cec1246f68247670686d750c5', '#/entry/zhko/2600c66d0bd24618a37827decfbec984']",
81,小心,['[ xiǎo‧xīn ]'],"['小', '心']","['#/entry/zhko/b364965c122e4dbf996e78de8de07cd2', '#/entry/zhko/d504e2395ba74a8abc2aaa1413196690']",1.조심하다   2.주의하다   3.조심스럽다   4.주의 깊다
82,衣服,['[ yī‧fu ]'],"['衣', '服']","['#/entry/zhko/6111eca720a94fb99e542ac3d4fa8e16', '#/entry/zhko/a5da2d8d4ec848909eaa669107b60c93']",1.옷   2.의복
83,渺小,['[ miǎo xiǎo ]'],"['渺', '小']","['#/entry/zhko/ce3e40e6ab3247e9935144dbc3232d9f', '#/entry/zhko/b364965c122e4dbf996e78de8de07cd2']",1.매우 작다   2.미미하다   3.보잘것없다
84,统统,['[ tǒngtǒng ]'],"['统', '统']","['#/entry/zhko/857e30dfbaac4f2182cf73724af4555b', '#/entry/zhko/857e30dfbaac4f2182cf73724af4555b']",
85,私人,['[ sīrén ]'],"['私', '人']","['#/entry/zhko/663c6da040d04483883fcbb4059ae5e8', '#/entry/zhko/7f6ef11496e949fe8aef2de9bc4944a3']",1.개인   2.개인과 개인 사이   3.연고자
86,身体,['[ shēntǐ ]'],"['身', '体']","['#/entry/zhko/ee84d2fa114d4e379ebeeae80ea77645', '#/entry/zhko/94c4fd5180f44979914aadbcd41aa173']",1.신체   2.건강   3.몸소 실천하다
87,发行,['[ fāháng ]'],"['发', '行']","['#/entry/zhko/90dde58de4ac43d8a7b44106573447ed', '#/entry/zhko/d1e4bfe1b2974a07809257483076f6a8']",1.매출하다   2.도매하다   3.도매   4.도매상
88,不像话,['[ búxiànghuà ]'],"['不', '像', '话']","['#/entry/zhko/8f5c09bedf324bc49d1b4f4e590ff8e8', '#/entry/zhko/3aba8c20d7314297bceca854758b5a34', '#/entry/zhko/4869e529f7114dac851c1e1f269004e7']",1.말이 아니다   2.꼴이 말이 아니다   3.꼴불견이다   4.덜되다
89,哈2,['[ hā ]'],[],[],
90,名字,['[ míng‧zi ]'],"['名', '字']","['#/entry/zhko/8de683efdccc42c48bab335061bd9e2b', '#/entry/zhko/25cfb7fdbcd04b5abf36bc9956956966']",1.이름   2.성명   3.사물의 명칭
91,皮鞋,['[ píxié ]'],"['皮', '鞋']","['#/entry/zhko/4f756c10117a4b51acc7d0c488cb2b8a', '#/entry/zhko/3a339b20ef4c40adaff090b41810c02d']",
92,老婆,['[ lǎo‧po ]'],"['老', '婆']","['#/entry/zhko/403be083eb4c457eb5557e91f45630a6', '#/entry/zhko/95861b4c62bd4fe897417da14e8c9654']",1.마누라   2.처   3.老婆子(1)
93,爸爸,['[ bà‧ba ]'],"['爸', '爸']","['#/entry/zhko/c53b781f32cd4554b6b32f20aeafb78a', '#/entry/zhko/c53b781f32cd4554b6b32f20aeafb78a']",
94,片断,['[ piànduàn ]'],"['片', '断']","['#/entry/zhko/ede4a3f4e94c404685d43344245dd71c', '#/entry/zhko/4b3cfaf17ff1492582c249b71914c201']",1.토막   2.단편   3.자질구레하다   4.불완전하다
95,产生,['[ chǎnshēng ]'],"['产', '生']","['#/entry/zhko/1aca43b3a01849da9e0f0582c6f2f135', '#/entry/zhko/df5ba42276cf49968bc88517db7d146f']",1.출산   2.낳다   3.발생   4.생기다
96,感觉,['[ gǎnjué ]'],"['感', '觉']","['#/entry/zhko/a113c0e990fe49afb40b6ca5b602e8ed', '#/entry/zhko/43bf84881e5a44579514c46476636928']",1.감각   2.느끼다   3.여기다
97,吃惊,['[ chī//jīng ]'],"['吃', '惊']","['#/entry/zhko/d117f5a69e85404aaf2a07e6213db6f5', '#/entry/zhko/49f694a06b54480f88d369dcf91c1b45']",
98,拔苗助长,['[ bá miáo zhù zhǎng ]'],"['拔', '苗', '助', '长']","['#/entry/zhko/b4d0f1e9dc7c4cf1a61c41ed619d67ca', '#/entry/zhko/4ffee1c542eb42958f0b5de3c1f83adb', '#/entry/zhko/c5724234c96e4f188c301e1879248968', '#/entry/zhko/8f01eb96acd54bbdab9e0092fe602537']",
99,公司,['[ gōngsī ]'],"['公', '司']","['#/entry/zhko/75167c3adeb846bc8724c6293207cafd', '#/entry/zhko/0dd924fc0c6d46eba4a3624ab492f2c9']",
100,发扬,['[ fāyáng ]'],"['发', '扬']","['#/entry/zhko/90dde58de4ac43d8a7b44106573447ed', '#/entry/zhko/b624321bb9a04f6c86ef19b8248bb859']",1.발양하다   2.발양시키다   3.발휘하다
101,邮局,['[ yóujú ]'],"['邮', '局']","['#/entry/zhko/c80480ddfbd44baabde7ca4e7504a6d6', '#/entry/zhko/37290a1d98d7400c85acbc9533fae41a']",
