,0,1,2,3,4
18,疏远,['[ shūyuǎn ]'],"['疏', '远']","['#/entry/zhko/18b864358e7c4272b1443eb04b617e62', '#/entry/zhko/3f361bfe4760448aaeda8b57a4fe4c22']",
19,不安,['[ bù’ān ]'],"['不', '安']","['#/entry/zhko/8f5c09bedf324bc49d1b4f4e590ff8e8', '#/entry/zhko/9d2346b7f2a248da965c4117c8fb0976']",1.불안하다   2.편안치 않다   3.미안하다
20,霸道,['[ bàdào ]'],"['霸', '道']","['#/entry/zhko/f50d679a86934af78a8431f2d4ea0742', '#/entry/zhko/2542366336044a2f810c8fd2d69b7859']",1.패도   2.횡포하다   3.포악하다
21,理直气壮,['[ lǐ zhí qì zhuàng ]'],"['理', '直', '气', '壮']","['#/entry/zhko/024d210665774d08bd6a3141e1781ab4', '#/entry/zhko/f08abb914452428b8fceffb2b59910b7', '#/entry/zhko/0bf16093641c469998407bba451994fa', '#/entry/zhko/abe29f3b024e4339af43db30078da53e']",1.이유가 충분하여 하는 말이 당당하다   2.떳떳하다
22,上当,['[ shàng//dàng ]'],"['上', '当']","['#/entry/zhko/e67ed72dbab2447f84f4f4bdc586a063', '#/entry/zhko/8b6cd91e7b294be9952aca6619aa9fe7']",1.속다   2.꾐에 빠지다   3.속임수에 걸리다
23,狠心,['[ hěn//xīn ]'],"['狠', '心']","['#/entry/zhko/bba908b9ae9e49d1b79795e4d0dd4bb6', '#/entry/zhko/d504e2395ba74a8abc2aaa1413196690']",1.모질게 마음먹다   2.모질다   3.모진 마음
24,曝光,['[ bào//guāng ]'],"['曝', '光']","['#/entry/zhko/0754a174aff8482f94d9e422efeae704', '#/entry/zhko/8baeb4ec566c4b31ba1e894df2dcffda']",1.노출하다   2.폭로되다   3.나타나다
25,复兴,['[ fùxīng ]'],"['复', '兴']","['#/entry/zhko/f6bb6764ae734ea0aca5549a5ceffc86', '#/entry/zhko/e4595762d95a4495aaab19e470ea50ae']",1.부흥   2.부흥하다   3.부흥시키다
26,公里,['[ gōnglǐ ]'],"['公', '里']","['#/entry/zhko/75167c3adeb846bc8724c6293207cafd', '#/entry/zhko/e42acc378a9c4c56859e399afe04423a']",
27,原因,['[ yuányīn ]'],"['原', '因']","['#/entry/zhko/aa1ac6b5e8674eedbb6aa8ff15ed32b4', '#/entry/zhko/5ccccda74ef94af0ba18db5412957979']",
28,新娘子,['[ xīnniáng(‧zi) ]'],"['新', '娘', '子']","['#/entry/zhko/c1d146a38eb3495790482529e0389194', '#/entry/zhko/877eb249ecf040d18104f6f21032a8d3', '#/entry/zhko/afc0a77247e74dfcb69171bfffd2bc5a']",
29,掩护,['[ yǎnhù ]'],"['掩', '护']","['#/entry/zhko/d6954273f2ef45c89feb1db0fff060a6', '#/entry/zhko/a0d1fc8330cb4381aba211b9c71b0ec8']",1.엄호   2.몰래 보호하다   3.엄폐물
30,有条不紊,['[ yǒu tiáo bù wěn ]'],"['有', '条', '不', '紊']","['#/entry/zhko/028a240cec1246f68247670686d750c5', '#/entry/zhko/7d0bcb6b2e0e4c49ab2dae38218bcdda', '#/entry/zhko/8f5c09bedf324bc49d1b4f4e590ff8e8', '#/entry/zhko/5441f7e6ce3c40f6aef75f4829eddfd4']",
31,连续,['[ liánxù ]'],"['连', '续']","['#/entry/zhko/21640b71a79442f18990310912accfba', '#/entry/zhko/e4a23911cbf7442e833f6a129842c0b7']",1.연속하다   2.계속하다
32,下属,['[ xiàshǔ ]'],"['下', '属']","['#/entry/zhko/d55f65d5486f4194823d2bc37c21ca38', '#/entry/zhko/24067b8444d44b718fc08a77a421396e']",1.아래에 속하다   2.부속되다   3.부하   4.아랫사람
33,根据,['[ gēn‧jù ]'],"['根', '据']","['#/entry/zhko/f760dd0dacd144ef871ed080e922f5fa', '#/entry/zhko/075dfd6ab0d84d70a5856b86d1a7e77f']",1.근거하다   2.의거하다   3.따르다   4.근거
34,郊区,['[ jiāoqū ]'],"['郊', '区']","['#/entry/zhko/972d514b0c774609a1efba8ed967bfaa', '#/entry/zhko/3af767b8303d4e54bf806099f4f0abd6']",
35,所2,['[ suǒ ]'],[],[],1.…당하다   2.…하는 바   3.…하는
36,实质,['[ shízhì ]'],"['实', '质']","['#/entry/zhko/894f62974f8a4526bb8a239ff9162f02', '#/entry/zhko/5b32983def3d4d3d86ca127dcd60fa20']",1.실질   2.본질
37,攻击,['[ gōngjī ]'],"['攻', '击']","['#/entry/zhko/f331eec0736341939154b1e4b43cefa2', '#/entry/zhko/a566e1a5cc104aa2881afc33f9ea3a6f']",1.공격   2.비난
38,许多,['[ xǔduō ]'],"['许', '多']","['#/entry/zhko/33b0d35271b9443583e1ca6ebe2c3909', '#/entry/zhko/ff2bf4f9e0ed4017aec6ed729baa574c']",1.대단히 많은   2.허다한   3.좋다   4.상당하다
39,进口儿,['[ jìnkǒu(r) ]'],"['进', '口', '儿']","['#/entry/zhko/f7d3c7a2f2d04134895ce5db1f52d9b6', '#/entry/zhko/b5c5253a468b416aaea8cb70ad81ce43', '#/entry/zhko/2e54c2a8f93c464192be8615d6c66a0a']",
40,农业,['[ nóngyè ]'],"['农', '业']","['#/entry/zhko/2a42a4e0bb104467ae5a8dc11a95e73f', '#/entry/zhko/1cd004b766cb4d69bf16714dadaf16e7']",
41,怀念,['[ huáiniàn ]'],"['怀', '念']","['#/entry/zhko/ac9f5a19aa074b08be0c2b0b2f4a443e', '#/entry/zhko/4065688029da4dbb863fe1ab12a63f33']",1.그리워하다   2.그리다   3.생각하다
42,无忧无虑,['[ wú yōu wú lǜ ]'],"['无', '忧', '无', '虑']","['#/entry/zhko/205b7edfb0b649838d817932f298cc0a', '#/entry/zhko/0d9f2e2eafa64ae0aafa810fc4cd663c', '#/entry/zhko/205b7edfb0b649838d817932f298cc0a', '#/entry/zhko/844e5d9641094fa8abdff12a5b7c760b']",
43,失业,['[ shī//yè ]'],"['失', '业']","['#/entry/zhko/b0ad69df4a2040f6b53a4f2332a88333', '#/entry/zhko/1cd004b766cb4d69bf16714dadaf16e7']",1.직업을 잃다   2.본업에 매진하지 않다   3.실전된 전장 제도
44,得意,['[ dé//yì ]'],"['得', '意']","['#/entry/zhko/9cadf27e754b4386af3c98c9167ae60c', '#/entry/zhko/00087d1e231a40dbbfb2843b5f0b9867']",1.뜻을 얻다   2.마음에 들다   3.의기양양하다   4.시험에 합격하다
45,瀑布,['[ pùbù ]'],"['瀑', '布']","['#/entry/zhko/3b712234d2174060aaa0d274dcb4d6c7', '#/entry/zhko/6811d0f7e94144fd8811839bba3062d8']",
46,平原,['[ píngyuán ]'],"['平', '原']","['#/entry/zhko/3afda9b8fccd4191b11a090ab003c0e8', '#/entry/zhko/aa1ac6b5e8674eedbb6aa8ff15ed32b4']",
47,收音机,['[ shōuyīnjī ]'],"['收', '音', '机']","['#/entry/zhko/90a462917c9342febad7c6c7885e184f', '#/entry/zhko/77107a7601774d1b9dbab1c794d34d63', '#/entry/zhko/5a70f209b1d3406482ebc7abce8b5e38']",
48,参照,['[ cānzhào ]'],"['参', '照']","['#/entry/zhko/22468ea8f81b4c3aa83a2fda08f97bf5', '#/entry/zhko/7e7dd64574084573a1cc4a6cc0ee7222']",1.참조하다   2.참고하다
49,收益,['[ shōuyì ]'],"['收', '益']","['#/entry/zhko/90a462917c9342febad7c6c7885e184f', '#/entry/zhko/a4728f097cee4792a9a5b36f528e8e05']",
50,遥控,['[ yáokòng ]'],"['遥', '控']","['#/entry/zhko/f45599b780ca49c4a36417fcaeb54c95', '#/entry/zhko/31dd2ee9513749a58257e2201783ffa2']",1.원격 조종   2.리모트 컨트롤
51,柜台,['[ guìtái ]'],"['柜', '台']","['#/entry/zhko/1596b3fad3a649ea8ea24541befe1836', '#/entry/zhko/0a48437dfdf6465ea369a2ea988dacbd']",1.계산대   2.카운터   3.바
52,日程,['[ rìchéng ]'],"['日', '程']","['#/entry/zhko/578aeeec1ed949d193d0549fa00bad7f', '#/entry/zhko/4a213e3bbf3a4442b259259d91484e34']",
53,保姆,['[ bǎomǔ ]'],"['保', '姆']","['#/entry/zhko/1df0943da1eb40b68943979f8889e72c', '#/entry/zhko/14150bd7527b4b438cc2998124d7ca42']",1.가정부   2.보모   3.‘保育员’의 구칭
54,睡觉,['[ shuì//jiào ]'],"['睡', '觉']","['#/entry/zhko/5a4d6fb4900b4cf69739650d8017dd91', '#/entry/zhko/43bf84881e5a44579514c46476636928']",
55,肖像,['[ xiàoxiàng ]'],"['肖', '像']","['#/entry/zhko/e91ce97f60f542b488441cc3c669bc91', '#/entry/zhko/3aba8c20d7314297bceca854758b5a34']",1.사진   2.초상
56,园林,['[ yuánlín ]'],"['园', '林']","['#/entry/zhko/b1df5c9ee9644374a2bf34076b47e924', '#/entry/zhko/086eeec1cc784984a63a3d88b507adeb']",
57,威力,['[ wēilì ]'],"['威', '力']","['#/entry/zhko/8fc45728bd8e45d986f44c46561f0199', '#/entry/zhko/ef580c45890f49fb84666255304b0348']",
58,后面儿,['[ hòumiàn(r) ]'],"['后', '面', '儿']","['#/entry/zhko/af881ba7028e47bd8428a8772bcfcaac', '#/entry/zhko/058af9e47216414db5e45ee9dc8f578f', '#/entry/zhko/2e54c2a8f93c464192be8615d6c66a0a']",1.뒤   2.뒤쪽   3.뒷면   4.뒷부분
59,心眼儿,['[ xīnyǎnr ]'],"['心', '眼', '儿']","['#/entry/zhko/d504e2395ba74a8abc2aaa1413196690', '#/entry/zhko/d781d747fc4244c1be97909d67427787', '#/entry/zhko/2e54c2a8f93c464192be8615d6c66a0a']",1.내심   2.심지   3.기지   4.불필요한 배려
60,原则,['[ yuánzé ]'],"['原', '则']","['#/entry/zhko/aa1ac6b5e8674eedbb6aa8ff15ed32b4', '#/entry/zhko/0fba41eda7ab4eb9a5650c52cb86e725']",
61,行李箱,['[ xínglǐxiāng ]'],"['行', '李', '箱']","['#/entry/zhko/d1e4bfe1b2974a07809257483076f6a8', '#/entry/zhko/6658b63ab5ee45ff860a70c916bf0e28', '#/entry/zhko/d498a88c0d9844c690656a3febceaa74']",
62,微不足道,['[ wēi bù zú dào ]'],"['微', '不', '足', '道']","['#/entry/zhko/efdfa10d18ee45b881e5ecbb883e26a1', '#/entry/zhko/8f5c09bedf324bc49d1b4f4e590ff8e8', '#/entry/zhko/cb3d126ce24b4a5c80a254b89ed2c12d', '#/entry/zhko/2542366336044a2f810c8fd2d69b7859']",1.하찮아서 말할 가치도 없다   2.보잘것없다
63,第一,['[ dìyī ]'],"['第', '一']","['#/entry/zhko/27d6b4b4ba734f708bec78272a4b7362', '#/entry/zhko/8500c302bffc4c679ae96f1502cae41b']",1.제1   2.첫 째   3.가장 중요하다   4.제일이다
64,哪怕,['[ nǎpà ]'],"['哪', '怕']","['#/entry/zhko/b40fac27d86a405c8fb2862430af1af1', '#/entry/zhko/4805715fa5164ec2b868898a33ddd0ae']",1.설령   2.가령   3.비록
65,实在,['[ shí‧zai ]'],"['实', '在']","['#/entry/zhko/894f62974f8a4526bb8a239ff9162f02', '#/entry/zhko/c2e396cc63d0460dbb2cfc0a315b0cf1']",1.성실하다   2.충분하다   3.싸다
66,朴实,['[ pǔshí ]'],"['朴', '实']","['#/entry/zhko/34664ad1cf5541a295f13d0fd991e77d', '#/entry/zhko/894f62974f8a4526bb8a239ff9162f02']",1.소박하다   2.검소하다   3.정성스럽다   4.성실하다
67,抱负,['[ bàofù ]'],"['抱', '负']","['#/entry/zhko/0966abb023664c66b1117f499d546ccf', '#/entry/zhko/ea3f797992714139825b6955b1265864']",
68,殴打,['[ ōudǎ ]'],"['殴', '打']","['#/entry/zhko/06b8ee5e060f4cb78b4148a24ece45d6', '#/entry/zhko/88cfc034355e47288f1845fed72db7a1']",
69,甚至,['[ shènzhì ]'],"['甚', '至']","['#/entry/zhko/b7e1df549ccd4c59914e005e5887323a', '#/entry/zhko/3b042ba783d446ba8e2a13887a52916e']",1.심지어   2.더욱이   3.심지어 …조차도
70,专门,['[ zhuānmén ]'],"['专', '门']","['#/entry/zhko/ad75db0dd3404de5ae86c80fd4170bdf', '#/entry/zhko/712924bdf9904885892831de4be513b0']",1.전문   2.전문적으로   3.专长(1)
71,伴随,['[ bànsuí ]'],"['伴', '随']","['#/entry/zhko/bb3854345dbc4c1f80ce24bd637966b8', '#/entry/zhko/481b9a92982c4861858bc767a40039c2']",1.동행하다   2.수반하다   3.따라가다   4.함께 가다
72,制度,['[ zhìdù ]'],"['制', '度']","['#/entry/zhko/187dade72a9d4097bc185e245637dc96', '#/entry/zhko/685d498d745145caa340b17abb2a1457']",1.제도   2.규정
73,便利,['[ biànlì ]'],"['便', '利']","['#/entry/zhko/65f0ef2d201d4c97bdf6d9d0e267d972', '#/entry/zhko/2600c66d0bd24618a37827decfbec984']",
74,遗留,['[ yíliú ]'],"['遗', '留']","['#/entry/zhko/959e3efc4de5430b99e53fc72ef04d72', '#/entry/zhko/f68b043d0efc4c7da0ccc9005a7b2d25']",1.남겨 놓다   2.남기다   3.남아 있다
75,塑造,['[ sùzào ]'],"['塑', '造']","['#/entry/zhko/ed72d2fd44dc4ed78fa0b1d14ba31119', '#/entry/zhko/e83046ca9e73457da2f80c70853071e0']",1.빚어서 만들다   2.조소하다   3.인물을 형상화하다
76,下午,['[ xiàwǔ ]'],"['下', '午']","['#/entry/zhko/d55f65d5486f4194823d2bc37c21ca38', '#/entry/zhko/a9ee717c0da5479c8669322b111fae49']",1.오후   2.하오
77,体谅,['[ tǐ‧liàng ]'],"['体', '谅']","['#/entry/zhko/94c4fd5180f44979914aadbcd41aa173', '#/entry/zhko/171c7c8a49b84fca98a732c26375db71']",1.알아주다   2.양해하다   3.이해하다
78,相等,['[ xiāngděng ]'],"['相', '等']","['#/entry/zhko/5590002e3a834598adaa02b4c9fc6832', '#/entry/zhko/85b6603ffe644cafac0625c9313c40d3']",1.같다   2.대등하다
79,报酬,['[ bào‧chou ]'],"['报', '酬']","['#/entry/zhko/1c04684e8c1d4e858cdee0e5d920993b', '#/entry/zhko/7c945873390546b7970fbcc3c42ea141']",1.보수   2.사례금
80,估计,['[ gūjì ]'],"['估', '计']","['#/entry/zhko/f66bf9d17cd745d8a459e9199f21c035', '#/entry/zhko/f380319350dd4fe6b2a7932918a8787d']",1.예측하다   2.계산에 넣다   3.추정하다   4.고려
81,视频,['[ shìpín ]'],"['视', '频']","['#/entry/zhko/b23f6d4c4f6447769cc49087276701f6', '#/entry/zhko/bdd92866fccf4af38c6c1b21792b4cec']",1.영상 신호 주파수   2.비디오 주파수   3.동영상
82,售货员,['[ shòuhuòyuán ]'],"['售', '货', '员']","['#/entry/zhko/47ca6cc40d7e44af92c281c11b1bd42d', '#/entry/zhko/7a4cab2b345f422c83be68db1d71886f', '#/entry/zhko/b5594b3dd530449c8e509612c5acd36c']",1.점원   2.판매원
83,循序渐进,['[ xún xù jiàn jìn ]'],"['循', '序', '渐', '进']","['#/entry/zhko/a1486f22ec5f4f91ba216b123b0561ca', '#/entry/zhko/3d284c6a77e64599919c6b5005d358f0', '#/entry/zhko/a98b5d8fc0794aaaa79f716d7768db01', '#/entry/zhko/f7d3c7a2f2d04134895ce5db1f52d9b6']",1.차례대로 한걸음 한걸음 앞으로 나아가다   2.점차적으로 심화시키다
84,健身,['[ jiànshēn ]'],"['健', '身']","['#/entry/zhko/0856b57e2a694fbcb8e9e7d6ffe7b3ac', '#/entry/zhko/ee84d2fa114d4e379ebeeae80ea77645']",
85,混乱,['[ hùnluàn ]'],"['混', '乱']","['#/entry/zhko/10904ddf6a884b068c805437d296a748', '#/entry/zhko/289f584b3880478396c4d386330383cc']",
86,迟疑,['[ chíyí ]'],"['迟', '疑']","['#/entry/zhko/f356c4ae7baa436685131a8594d8d44b', '#/entry/zhko/cd300c6f5cb447cd9bc23249a2f070a9']",1.망설이며 결정짓지 못하다   2.주저하다
87,分红,['[ fēn//hóng ]'],"['分', '红']","['#/entry/zhko/eaa8679b1f9f490cad9fee0ecb021098', '#/entry/zhko/97948485ef2a4f36b7b060a421d3c858']",1.인민 공사에서 사원들에게 정기적으로 이익을 배당하다   2.이익을 분배하다
88,服气,['[ fúqì ]'],"['服', '气']","['#/entry/zhko/a5da2d8d4ec848909eaa669107b60c93', '#/entry/zhko/0bf16093641c469998407bba451994fa']",1.승복하다   2.받아들이다   3.굴복하다   4.수긍하다
89,振兴,['[ zhènxīng ]'],"['振', '兴']","['#/entry/zhko/b94dcf09d7d94676a72fa73fdb4c0f17', '#/entry/zhko/e4595762d95a4495aaab19e470ea50ae']",1.진흥하다   2.떨쳐 일으키다   3.흥성하게 하다
90,防治,['[ fángzhì ]'],"['防', '治']","['#/entry/zhko/2cc9b662266241659992ba2ce12b5d7e', '#/entry/zhko/3be74dae82ed4ae0b23145ca5a45c3a2']",
91,胶水儿,['[ jiāoshuǐ(r) ]'],"['胶', '水', '儿']","['#/entry/zhko/c6616f045aeb46329cc3278de6670642', '#/entry/zhko/53f9b2ef150b47be9c82fe4cd732b3e7', '#/entry/zhko/2e54c2a8f93c464192be8615d6c66a0a']",1.수용 천연고무   2.아라비아고무   3.고무풀
92,对待,['[ duìdài ]'],"['对', '待']","['#/entry/zhko/cc44d0a3a30c42a997f517ffe64586e5', '#/entry/zhko/a86f98fc8dc94d2bbaeef008512355bc']",1.상대적인 상황에 처하다   2.대우하다   3.다루다
93,总共,['[ zǒnggòng ]'],"['总', '共']","['#/entry/zhko/81b140c6c67a423b8556e656722edb26', '#/entry/zhko/838a2f74c1d44f6498a62d10a717dfe5']",1.모두   2.전부   3.합쳐서   4.도합
94,城堡,['[ chéngbǎo ]'],"['城', '堡']","['#/entry/zhko/321b50ac0cbe47c6ace64ae62f1c4bcc', '#/entry/zhko/a8685fe0e90b4dfbbc2ac46d8db42241']",1.성보   2.성루
95,操场,['[ cāochǎng ]'],"['操', '场']","['#/entry/zhko/1b5e728bc66840efbf7acbafa9317683', '#/entry/zhko/d583677eb0574c598ae1e5be99f31b25']",1.운동장   2.연병장   3.집하장
96,投资,['[ tóu//zī ]'],"['投', '资']","['#/entry/zhko/f79ab68b479f40d68bcc28de10760286', '#/entry/zhko/e827755cc58040e196deefbc57fff2fd']",1.투자하다   2.투자
97,无奈,['[ wúnài ]'],"['无', '奈']","['#/entry/zhko/205b7edfb0b649838d817932f298cc0a', '#/entry/zhko/1b8f30392fae4022bd70290789be8e94']",1.어찌 할 도리가 없다   2.부득이하다   3.그렇지만   4.그러나
98,阳台,['[ yángtái ]'],"['阳', '台']","['#/entry/zhko/3cd5a1d3db434f0bbfd6a0663487fa1c', '#/entry/zhko/0a48437dfdf6465ea369a2ea988dacbd']",1.발코니   2.베란다
99,过敏,['[ guòmǐn ]'],"['过', '敏']","['#/entry/zhko/5536d41f42d24ab9a5d3024babd1ff9e', '#/entry/zhko/d035a0ba6d6a4ecbb926a88c22ab90fe']",1.알레르기   2.과민하다   3.예민하다
100,消毒,['[ xiāo//dú ]'],"['消', '毒']","['#/entry/zhko/8c384df1c90b47d48e2e8a352a25e5fd', '#/entry/zhko/0c72612804574956b65e644a5eacfd16']",1.소독하다   2.해독을 없애다
101,以便,['[ yǐbiàn … ]'],"['以', '便']","['#/entry/zhko/15b64780134546d8b6ad6b9d394c4adc', '#/entry/zhko/65f0ef2d201d4c97bdf6d9d0e267d972']",1.하도록   2.…하기 위하여
