,0,1,2,3,4
19,改正,['[ gǎizhèng ]'],"['改', '正']","['#/entry/zhko/9e69198cc0b74d1dbb404d39f76c2c22', '#/entry/zhko/51c5decf26b24015b0c57b83c1881525']",1.개정   2.시정   3.정정
20,通缉,['[ tōngjī ]'],"['通', '缉']","['#/entry/zhko/1d819fa80f554ed98d2f98fa6921a285', '#/entry/zhko/50230bcac1eb42b285d4a29f924d08d2']",
21,赶快,['[ gǎnkuài ]'],"['赶', '快']","['#/entry/zhko/a26d9e0328904cfd8f6a23d93fed309a', '#/entry/zhko/8ee87adb9bba48598ef6f0a362bc2f72']",1.빨리   2.얼른   3.어서
22,激动,['[ jīdòng ]'],"['激', '动']","['#/entry/zhko/2bcedcb9557d44d2b7d636ea6fc6aae8', '#/entry/zhko/c9e7b20c77a744b0bd58cdb7c85a1265']",1.격하게 움직이다   2.불러일으키다   3.격동   4.激荡
23,随着,['[ suí‧zhe ]'],"['随', '着']","['#/entry/zhko/481b9a92982c4861858bc767a40039c2', '#/entry/zhko/7de31ec1ad4a40b6bd3785966e87dc4a']",1.…따라서   2.…뒤이어   3.즉시   4.곧
24,空洞,['[ kōngdòng ]'],"['空', '洞']","['#/entry/zhko/42d0f82ed6274f6f92c8071da8b6e046', '#/entry/zhko/1f6ed58d54ed4bfea7542dd4415fe8a5']",1.공동   2.내용이 없다   3.공허하다
25,爱心,['[ àixīn ]'],"['爱', '心']","['#/entry/zhko/53a6b76a8d4242cf9355a854be238e65', '#/entry/zhko/d504e2395ba74a8abc2aaa1413196690']",
26,到处,['[ dàochù ]'],"['到', '处']","['#/entry/zhko/764641fe060d415480e9a70505cf058b', '#/entry/zhko/f1adcda51ae84f4c88a3cc52857c06fb']",1.도처   2.이르는 곳   3.가는 곳   4.곳곳
27,重大,['[ zhòngdà ]'],"['重', '大']","['#/entry/zhko/2c018f1ae84c4d348618d9cecfce75fb', '#/entry/zhko/a60d72975e664c489f34a8e336614bfb']",1.중대하다   2.크다
28,不可思议,['[ bù kě sī yì ]'],"['不', '可', '思', '议']","['#/entry/zhko/8f5c09bedf324bc49d1b4f4e590ff8e8', '#/entry/zhko/6339d6947a904ab6b1afdf285dcbeac8', '#/entry/zhko/37b13f4624644638ab94dc474e6d416e', '#/entry/zhko/636b311948a64610b4f6338fc045627c']",1.상상할 수 없다   2.불가사의하다
29,拒绝,['[ jùjué ]'],"['拒', '绝']","['#/entry/zhko/ed338546f4d74cf4a5ea88630c7dc96b', '#/entry/zhko/264bd02c8e614c7fb0c74ed6007abf19']",1.거절하다   2.거부하다   3.거절   4.거부
30,生气,['[ shēng//qì ]'],"['生', '气']","['#/entry/zhko/df5ba42276cf49968bc88517db7d146f', '#/entry/zhko/0bf16093641c469998407bba451994fa']",1.화내다   2.성내다   3.생기   4.생명력
31,影子,['[ yǐng‧zi ]'],"['影', '子']","['#/entry/zhko/8106f879943b402780c3b2c15745aaed', '#/entry/zhko/afc0a77247e74dfcb69171bfffd2bc5a']",1.그림자   2.모습   3.희미하게 보이는 현상
32,清洁,['[ qīngjié ]'],"['清', '洁']","['#/entry/zhko/64f7e8bbf06547b4b50318f78d6a8c28', '#/entry/zhko/8953d784bd75485f8d86c882c2d85880']",1.청결하다   2.깨끗하다
33,放射,['[ fàngshè ]'],"['放', '射']","['#/entry/zhko/812b73cfb40b494ca9edfa2b36b583ae', '#/entry/zhko/f9452c5f20534413bc1f0f98107025ea']",1.방사   2.방출
34,感冒,['[ gǎnmào ]'],"['感', '冒']","['#/entry/zhko/a113c0e990fe49afb40b6ca5b602e8ed', '#/entry/zhko/82ca8d9019f84681b0a168d2d7698f3f']",
35,嗅觉,['[ xiùjué ]'],"['嗅', '觉']","['#/entry/zhko/5458053e5c634455928d0105b47d5f6e', '#/entry/zhko/43bf84881e5a44579514c46476636928']",
36,公然,['[ gōngrán ]'],"['公', '然']","['#/entry/zhko/75167c3adeb846bc8724c6293207cafd', '#/entry/zhko/71fa4748a8e047e08690fe2af5fcc4e4']",
37,对立,['[ duìlì ]'],"['对', '立']","['#/entry/zhko/cc44d0a3a30c42a997f517ffe64586e5', '#/entry/zhko/db5dbb1f328949578f5195a2d0d77d17']",
38,难堪,['[ nánkān ]'],"['难', '堪']","['#/entry/zhko/cc12d9cd41164b228c255b8ff205e1c1', '#/entry/zhko/6d34c0c6366c450e997d6eed1559f861']",1.참기 어렵다   2.감내할 수 없다   3.난감하다   4.난처하다
39,其次,['[ qícì ]'],"['其', '次']","['#/entry/zhko/b85fb7bbe65b42be8230820591cf75ac', '#/entry/zhko/f3af14b064ce47fba9476c1e1d70fb08']",1.다음   2.그다음   3.부차적인 위치   4.이차적인 위치
40,收入,['[ shōurù ]'],"['收', '入']","['#/entry/zhko/90a462917c9342febad7c6c7885e184f', '#/entry/zhko/b4754faacdef4028b2c80e433c9a7ba6']",1.받다   2.받아들이다   3.수입   4.소득
41,朋友,['[ péng‧you ]'],"['朋', '友']","['#/entry/zhko/b5192541253f4db68218b4e1abbf2217', '#/entry/zhko/2800e33d185546f3b7fd2f788e297c93']",1.친구   2.애인   3.자기편
42,火药,['[ huǒyào ]'],"['火', '药']","['#/entry/zhko/c896e81d2aa6490c9748b5ba02701242', '#/entry/zhko/e242aa35a3fa40e2b920de96c3848bc8']",
43,认真,['[ rèn//zhēn ]'],"['认', '真']","['#/entry/zhko/15fc36fac0dd4541a864a034af48c01d', '#/entry/zhko/5c17bdba61194d978c6e1411152ccbca']",1.곧이 듣다   2.진지하다   3.정말로
44,仪式,['[ yíshì ]'],"['仪', '式']","['#/entry/zhko/67d02062d8fe46c0848dd1356ee5fca4', '#/entry/zhko/dd1de97416b04748b08c6c562fabb358']",
45,决心,['[ juéxīn ]'],"['决', '心']","['#/entry/zhko/e57ac556852b453a94a5726c92ba27cf', '#/entry/zhko/d504e2395ba74a8abc2aaa1413196690']",1.결심   2.결의   3.다짐
46,提供,['[ tígōng ]'],"['提', '供']","['#/entry/zhko/191aaa856c5d4c28a98581ec94ae1f7f', '#/entry/zhko/1b227fb4111b4415b2678ffacb6f24e4']",
47,放松,['[ fàngsōng ]'],"['放', '松']","['#/entry/zhko/812b73cfb40b494ca9edfa2b36b583ae', '#/entry/zhko/f1cdd962396f434bacddf107182f1233']",1.늦추다   2.관대하게 하다   3.풀어주다
48,住宅,['[ zhùzhái ]'],"['住', '宅']","['#/entry/zhko/dbabf1978d484230b55de1e90c0296b0', '#/entry/zhko/f5ae41a943494cf7b1fd2eeb43049f10']",
49,不料,['[ búliào ]'],"['不', '料']","['#/entry/zhko/8f5c09bedf324bc49d1b4f4e590ff8e8', '#/entry/zhko/5c3b750042c543c3be66524138147444']",1.뜻밖에   2.의외에
50,运用,['[ yùnyòng ]'],"['运', '用']","['#/entry/zhko/bdbf5ed4a9f4448bbe2b7a21bfe7da88', '#/entry/zhko/35ad766ac838429898603b4fb430763f']",1.운용   2.활용   3.응용
51,内部,['[ nèibù ]'],"['内', '部']","['#/entry/zhko/155d26854b3048c8897e8f7f155c3862', '#/entry/zhko/c4472c249fdc4677be0145c34fa387d1']",
52,合伙儿,['[ héhuǒ(r) ]'],"['合', '伙', '儿']","['#/entry/zhko/61727e18099d4647984e17b3dc242dfa', '#/entry/zhko/b5f7dd642de3400897ba4a75f31aeb3e', '#/entry/zhko/2e54c2a8f93c464192be8615d6c66a0a']",1.한패가 되다   2.동료가 되다   3.동업하다
53,次要,['[ cìyào ]'],"['次', '要']","['#/entry/zhko/f3af14b064ce47fba9476c1e1d70fb08', '#/entry/zhko/82ba79159d5c49d8adb5d222e35beee6']",1.이차적인   2.부차적인   3.다음으로 중요한
54,伤心,['[ shāng//xīn ]'],"['伤', '心']","['#/entry/zhko/e4d9b0e7814b4358ac89ee4cf7e0e261', '#/entry/zhko/d504e2395ba74a8abc2aaa1413196690']",1.상심하다   2.슬퍼하다   3.마음 아파하다
55,更正,['[ gēngzhèng ]'],"['更', '正']","['#/entry/zhko/3ae4ad494190492e952aa6ec9d6365e8', '#/entry/zhko/51c5decf26b24015b0c57b83c1881525']",1.잘못을 고치다   2.정정하다   3.정정
56,希望,['[ xīwàng ]'],"['希', '望']","['#/entry/zhko/9b16e29a6911496fa72f5af8a85eb48e', '#/entry/zhko/9f62dead2ec94004b6d4c309be2ba534']",1.희망하다   2.희망   3.희망의 대상
57,导演,['[ dǎoyǎn ]'],"['导', '演']","['#/entry/zhko/e1c90d02211a45358ecbd5f51cc207d1', '#/entry/zhko/4339e25283a041118d4b33cef292c532']",1.연출하다   2.감독하다   3.연출자   4.감독
58,当代,['[ dāngdài ]'],"['当', '代']","['#/entry/zhko/8b6cd91e7b294be9952aca6619aa9fe7', '#/entry/zhko/1a66fc12af234c5da597f733b90998dc']",1.당대   2.그 시대   3.중화 인민 공화국 건국 이후의 시기
59,等待,['[ děngdài ]'],"['等', '待']","['#/entry/zhko/85b6603ffe644cafac0625c9313c40d3', '#/entry/zhko/a86f98fc8dc94d2bbaeef008512355bc']",1.기다리다   2.대기
60,主要,['[ zhǔyào ]'],"['主', '要']","['#/entry/zhko/0599518701e14c7fae5754b12f998396', '#/entry/zhko/82ba79159d5c49d8adb5d222e35beee6']",1.주요하다   2.주로   3.대부분
61,责任,['[ zérèn ]'],"['责', '任']","['#/entry/zhko/a9aadeae531948298c84270e0cc73813', '#/entry/zhko/33e1c317b5884945968a2eff07f8d28a']",
62,吸取,['[ xīqǔ ]'],"['吸', '取']","['#/entry/zhko/31e45035305b476383d2f9e566d04d39', '#/entry/zhko/623db085149549c8bd8008855bc266c9']",1.빨아들이다   2.흡수하다   3.섭취하다   4.받아들이다
63,数学,['[ shùxué ]'],"['数', '学']","['#/entry/zhko/a3914fdac6c143a382cc05834e00ce9d', '#/entry/zhko/67ecf9ed951c48a586367d1edcf2221f']",1.수학   2.술수
64,字母,['[ zìmǔ ]'],"['字', '母']","['#/entry/zhko/25cfb7fdbcd04b5abf36bc9956956966', '#/entry/zhko/a3f1fffbf7614f35b1820325b908885c']",1.자모   2.한자 성모의 대표자   3.활자의 모형   4.알파벳
65,阻止,['[ zǔzhǐ ]'],"['阻', '止']","['#/entry/zhko/db4858c9edfc4f558ffb8dddf7e87f00', '#/entry/zhko/db159f97f17c4fe6874d182871d86f2d']",1.저지하다   2.가로막다
66,莫名其妙,['[ mò míng qí miào ]'],"['莫', '名', '其', '妙']","['#/entry/zhko/cce28daff8024f2a82fbc208c3891f6c', '#/entry/zhko/8de683efdccc42c48bab335061bd9e2b', '#/entry/zhko/b85fb7bbe65b42be8230820591cf75ac', '#/entry/zhko/ad152357c5244806950db81c0f2ec0a6']",
67,娇气,['[ jiāo‧qì ]'],"['娇', '气']","['#/entry/zhko/46b3005b7fe14c4281394972152b0661', '#/entry/zhko/0bf16093641c469998407bba451994fa']",1.여리다   2.상하기 쉽다   3.까다롭다   4.나약함
68,感想,['[ gǎnxiǎng ]'],"['感', '想']","['#/entry/zhko/a113c0e990fe49afb40b6ca5b602e8ed', '#/entry/zhko/ac59307bfd644b679fbe16bd6675fa0a']",
69,对象,['[ duìxiàng ]'],"['对', '象']","['#/entry/zhko/cc44d0a3a30c42a997f517ffe64586e5', '#/entry/zhko/2ffff77ed102421e88338b339321ff67']",1.대상   2.애인   3.결혼 상대
70,鸡蛋,['[ jīdàn ]'],"['鸡', '蛋']","['#/entry/zhko/1cc527ccadff4d628f2a3a77596fa2c7', '#/entry/zhko/a67951d45dc2460190ee03fe0c0cd94c']",1.계란   2.달걀
71,忽视,['[ hūshì ]'],"['忽', '视']","['#/entry/zhko/c1b8c6001ea04212a4b62a2a142f1172', '#/entry/zhko/b23f6d4c4f6447769cc49087276701f6']",1.소홀히 하다   2.경시하다   3.주의하지 않다
72,强烈,['[ qiángliè ]'],"['强', '烈']","['#/entry/zhko/520b9ecb59144f76ba64af274d7ea0a0', '#/entry/zhko/8ac83455de5e4e9290f5bbe47f49c424']",1.강렬하다   2.선명하다   3.뚜렷하다
73,性命,['[ xìngmìng ]'],"['性', '命']","['#/entry/zhko/65def6a63410464b9fbd03d1417e48ed', '#/entry/zhko/a581e4a52a22497484b80befd8e80ca4']",1.목숨   2.생명
74,发育,['[ fāyù ]'],"['发', '育']","['#/entry/zhko/90dde58de4ac43d8a7b44106573447ed', '#/entry/zhko/97189bcf82844db28118e4828fff7c62']",
75,语言,['[ yǔyán ]'],"['语', '言']","['#/entry/zhko/c27d00038c34425bbf5473f76c0c672b', '#/entry/zhko/88bc954917b44d42ba58b9a30981a2dc']",
76,放心,['[ fàng//xīn ]'],"['放', '心']","['#/entry/zhko/812b73cfb40b494ca9edfa2b36b583ae', '#/entry/zhko/d504e2395ba74a8abc2aaa1413196690']",1.마음을 놓다   2.안심하다   3.방일한 마음
77,节约,['[ jiéyuē ]'],"['节', '约']","['#/entry/zhko/ef8fe994e26f41e38878a798b8757f07', '#/entry/zhko/0c9a7e648c9b480e8fb407ecd517d937']",
78,封建,['[ fēngjiàn ]'],"['封', '建']","['#/entry/zhko/a2a34e49639f44f9a616a5b88fbcbcb8', '#/entry/zhko/a4941115c5194884a30cb717120497fb']",1.봉건   2.봉건적이다
79,平坦,['[ píngtǎn ]'],"['平', '坦']","['#/entry/zhko/3afda9b8fccd4191b11a090ab003c0e8', '#/entry/zhko/788b5a15e1be48bda6e564e8b47c84e6']",
80,担心,['[ dān//xīn ]'],"['担', '心']","['#/entry/zhko/613770ab831c4d80983d4edb253471ad', '#/entry/zhko/d504e2395ba74a8abc2aaa1413196690']",1.염려하다   2.걱정하다
81,传说,['[ chuánshuō ]'],"['传', '说']","['#/entry/zhko/822926654b154c119aa1de81c6d70c75', '#/entry/zhko/54f0342ee78744e8ae3b7e2e345318db']",1.이리저리 말이 전해지다   2.소문   3.전설
82,面子,['[ miàn‧zi ]'],"['面', '子']","['#/entry/zhko/058af9e47216414db5e45ee9dc8f578f', '#/entry/zhko/afc0a77247e74dfcb69171bfffd2bc5a']",1.면목   2.정의   3.표면   4.겉
83,体面,['[ tǐ‧miàn ]'],"['体', '面']","['#/entry/zhko/94c4fd5180f44979914aadbcd41aa173', '#/entry/zhko/058af9e47216414db5e45ee9dc8f578f']",1.체면   2.떳떳하다   3.아름답다
84,等于,['[ děngyú ]'],"['等', '于']","['#/entry/zhko/85b6603ffe644cafac0625c9313c40d3', '#/entry/zhko/3ffe9f569b8e4f98b5ba79f1e05e1c76']",1.…와 같다   2.맞먹다   3.…이나 매한가지다   4.…이나 다름없다
85,榜样,['[ bǎngyàng ]'],"['榜', '样']","['#/entry/zhko/bf6312b0240b48afb6b21c652e42d59e', '#/entry/zhko/3cac805687e8427db1294f945292b4dd']",1.본보기   2.모범   3.귀감
86,高速公路,['[ gāosù gōnglù ]'],"['高', '速', '公', '路']","['#/entry/zhko/5dbe8d665a204188b2ebd86aec41087d', '#/entry/zhko/db0c2ba4ac334beb8ba1deb96c9f02b1', '#/entry/zhko/75167c3adeb846bc8724c6293207cafd', '#/entry/zhko/41e673518ffc48d8a180dd14ca064852']",
87,乘坐,['[ chéngzuò ]'],"['乘', '坐']","['#/entry/zhko/23d82c137f7c4e40a2d079460e1bd445', '#/entry/zhko/bb08bc13ae194c5681b04c68e033d1b9']",
88,模样儿,['[ múyàng(r) ]'],"['模', '样', '儿']","['#/entry/zhko/6b3aa42d109f4ad8b4bfcd24cf321cc7', '#/entry/zhko/3cac805687e8427db1294f945292b4dd', '#/entry/zhko/2e54c2a8f93c464192be8615d6c66a0a']",1.모양   2.용모   3.대략   4.국면
89,间隔,['[ jiàngé ]'],"['间', '隔']","['#/entry/zhko/5d445144cd3b4ecca633d58e46a05bdf', '#/entry/zhko/3831174acc604cdf8f5360099b85af16']",1.간격   2.간격을 두다   3.격조하다   4.칸을 막다
90,记载,['[ jìzǎi ]'],"['记', '载']","['#/entry/zhko/3a4e9d7712954163a7eaa521dd948e6f', '#/entry/zhko/d095b4371b924d769ee0b7013adcbe18']",1.기재하다   2.기록하다   3.기록   4.문장
91,配合,['[ pèihé ]'],"['配', '合']","['#/entry/zhko/1ed8b095f4b246298da90847c270fb8e', '#/entry/zhko/61727e18099d4647984e17b3dc242dfa']",1.협동하다   2.감합하다   3.배합하다   4.적응하다
92,请示,['[ qǐng//shì ]'],"['请', '示']","['#/entry/zhko/2256273ca6ff426a991405f57eae19fc', '#/entry/zhko/72a4998e6d8440ad8254452293412354']",1.지시를 바라다   2.물어 보다
93,消耗,['[ xiāohào ]'],"['消', '耗']","['#/entry/zhko/8c384df1c90b47d48e2e8a352a25e5fd', '#/entry/zhko/3ef78f8830864ed88e5702230a1d28ec']",1.소모하다   2.소모시키다   3.소모   4.소식
94,老鼠,['[ lǎo‧shǔ ]'],"['老', '鼠']","['#/entry/zhko/403be083eb4c457eb5557e91f45630a6', '#/entry/zhko/d8f4d0a12e394fa5b994fb834b7ff5c6']",
95,一目了然,['[ yí mù liǎo rán ]'],"['一', '目', '了', '然']","['#/entry/zhko/8500c302bffc4c679ae96f1502cae41b', '#/entry/zhko/edce84afba48409489f4e4e7608a93a6', '#/entry/zhko/fa45a9aa7bc24b0da374f8d147a6279c', '#/entry/zhko/71fa4748a8e047e08690fe2af5fcc4e4']",1.일목요연하다   2.한눈에 환히 알다
96,慰问,['[ wèiwèn ]'],"['慰', '问']","['#/entry/zhko/53113f2399544e9c8cca4bde66e90ab8', '#/entry/zhko/e25c6a20fe5c4306a9ed01b61da5e74c']",
97,否决,['[ fǒujué ]'],"['否', '决']","['#/entry/zhko/d039ad97dc53440d9fbc69df116ec5f5', '#/entry/zhko/e57ac556852b453a94a5726c92ba27cf']",1.부결하다   2.거부하다
98,公园,['[ gōngyuán ]'],"['公', '园']","['#/entry/zhko/75167c3adeb846bc8724c6293207cafd', '#/entry/zhko/b1df5c9ee9644374a2bf34076b47e924']",
99,光临,['[ guānglín ]'],"['光', '临']","['#/entry/zhko/8baeb4ec566c4b31ba1e894df2dcffda', '#/entry/zhko/97608f067fa0414d8f237714d013ccc3']",
100,新颖,['[ xīnyǐng ]'],"['新', '颖']","['#/entry/zhko/c1d146a38eb3495790482529e0389194', '#/entry/zhko/34b1371e523642698513638ab5357c96']",1.참신하다   2.새롭고 독특하다
101,糟蹋,['[ zāo‧tà ]'],"['糟', '蹋']","['#/entry/zhko/aead0f6fd63f40dd9c2f69915105b3c4', '#/entry/zhko/f32fe138b88a4715a46875ee0c44cd14']",1.낭비하다   2.모욕하다   3.못쓰게 되다
