,0,1,2,3,4
12,祖国,['[ zǔguó ]'],"['祖', '国']","['#/entry/zhko/db9226e7d7834925864e67d86c3c99da', '#/entry/zhko/adfd96a8f127463db3470cc6bf89387c']",
13,明星,['[ míngxīng ]'],"['明', '星']","['#/entry/zhko/61f798567d2e4b578ff22974ee6c7c8e', '#/entry/zhko/3991a2a5344e40cbb91d4b08c3e36e26']",1.인기 있는 배우나 운동선수   2.금성의 옛 이름   3.밝은 별
14,据说,['[ jùshuō ]'],"['据', '说']","['#/entry/zhko/075dfd6ab0d84d70a5856b86d1a7e77f', '#/entry/zhko/54f0342ee78744e8ae3b7e2e345318db']",1.말하는 바에 의하면   2.듣건대
15,如果,['[ rúguǒ ]'],"['如', '果']","['#/entry/zhko/dcfc48c8b4a34043b3027272ba395653', '#/entry/zhko/d26a0a936d9b4b589215e4cc7528c190']",1.만일   2.만약
16,出身,['[ chūshēn ]'],"['出', '身']","['#/entry/zhko/9defe05cf7274a7284af5309471583d3', '#/entry/zhko/ee84d2fa114d4e379ebeeae80ea77645']",1.이전의 경력이나 가정의 경제 상황에 의해 결정되는 신분   2.출신   3.벼슬아치의 최초 경력
17,公斤,['[ gōngjīn ]'],"['公', '斤']","['#/entry/zhko/75167c3adeb846bc8724c6293207cafd', '#/entry/zhko/c0b327a249f24da7a7a88b76a0b059b0']",
18,裁员,['[ cái//yuán ]'],"['裁', '员']","['#/entry/zhko/fa88c24c157c43e5b3d6589ccde8d24b', '#/entry/zhko/b5594b3dd530449c8e509612c5acd36c']",1.인원을 정리하다   2.감원하다
19,分解,['[ fēnjiě ]'],"['分', '解']","['#/entry/zhko/eaa8679b1f9f490cad9fee0ecb021098', '#/entry/zhko/73e5b205659d4d76b1c2da6da836a3f3']",1.분해하다   2.분쟁을 해결하다   3.분열·와해되다   4.해설하다
20,赶紧,['[ gǎnjǐn ]'],"['赶', '紧']","['#/entry/zhko/a26d9e0328904cfd8f6a23d93fed309a', '#/entry/zhko/a5c58fcdb948489c83a4de85a435f093']",1.서둘러   2.급히   3.재빨리
21,束缚,['[ shùfù ]'],"['束', '缚']","['#/entry/zhko/c164dfc3e938459b8aceb5f3be511eaa', '#/entry/zhko/bbb3370161fb4cb6956178e590ab1ad1']",1.속박   2.구속   3.제한
22,说服,['[ shuō//fú ]'],"['说', '服']","['#/entry/zhko/54f0342ee78744e8ae3b7e2e345318db', '#/entry/zhko/a5da2d8d4ec848909eaa669107b60c93']",1.설복하다   2.설득하다   3.납득시키다   4.설득
23,和,['[ hé’ǎi ]'],['和'],['#/entry/zhko/d031fbb41e1b4725845a70349a1b4fb3'],1.상냥하다   2.부드럽다   3.사근사근하다
24,处置,['[ chǔzhì ]'],"['处', '置']","['#/entry/zhko/f1adcda51ae84f4c88a3cc52857c06fb', '#/entry/zhko/40b65bd0056f4542bebb6f226f9e8d48']",1.처리하다   2.처분하다   3.처치하다   4.처벌하다
25,除了,['[ chú‧le ]'],"['除', '了']","['#/entry/zhko/ff7419492faf45c9b0e070fd0ac91df3', '#/entry/zhko/fa45a9aa7bc24b0da374f8d147a6279c']",1.…을 제외하고   2.…외에 또   3.… 않으면 … 하다
26,立足,['[ lìzú ]'],"['立', '足']","['#/entry/zhko/db5dbb1f328949578f5195a2d0d77d17', '#/entry/zhko/cb3d126ce24b4a5c80a254b89ed2c12d']",1.발붙이다   2.근거하다   3.입각하다   4.서다
27,相声,['[ xiàngsheng ]'],"['相', '声']","['#/entry/zhko/5590002e3a834598adaa02b4c9fc6832', '#/entry/zhko/43d6540518534bfab5417399bbc3a56b']",1.만담   2.재담
28,辩证,['[ biànzhèng ]'],"['辩', '证']","['#/entry/zhko/ed83ee1124ce4a1eb4fbd37446c47031', '#/entry/zhko/9c0625cda066435fa30f88e09f88aba9']",1.논증하다   2.변증하다   3.변증법적이다
29,示范,['[ shìfàn ]'],"['示', '范']","['#/entry/zhko/72a4998e6d8440ad8254452293412354', '#/entry/zhko/88aebde3d79a4c3ab9d3f529f7315253']",1.모범   2.시범   3.실제적인 사례를 들어 교육하다
30,年轻,['[ niánqīng ]'],"['年', '轻']","['#/entry/zhko/7e65b2b7276c485b91c3f47f52abbfd2', '#/entry/zhko/4ac930b227d44e529a5a445919bfe6e5']",
31,油漆,['[ yóuqī ]'],"['油', '漆']","['#/entry/zhko/6953f33694814e0b9a56bc91c65a0cd2', '#/entry/zhko/aaa8028d54854be5848ae62422c06404']",1.페인트   2.페인트를 칠하다
32,确认,['[ quèrèn ]'],"['确', '认']","['#/entry/zhko/89d8cc13be09497cb4dc61a0f80c1c6d', '#/entry/zhko/15fc36fac0dd4541a864a034af48c01d']",
33,除非,['[ chúfēi ]'],"['除', '非']","['#/entry/zhko/ff7419492faf45c9b0e070fd0ac91df3', '#/entry/zhko/f78478a2f53b4fc7b88cfffe0deedd81']",1.다만 …함으로써만이 비로소   2.오직 …하여야   3.…아니고서는   4.… 않고서는
34,得罪,['[ dé//zuì ]'],"['得', '罪']","['#/entry/zhko/9cadf27e754b4386af3c98c9167ae60c', '#/entry/zhko/0e2e428d70f4472990d08b5353a4a464']",
35,次品,['[ cìpǐn ]'],"['次', '品']","['#/entry/zhko/f3af14b064ce47fba9476c1e1d70fb08', '#/entry/zhko/475d00d46f2b4340b15e882dd05d1edc']",1.질이 낮은 물건   2.조악품
36,认定,['[ rèndìng ]'],"['认', '定']","['#/entry/zhko/15fc36fac0dd4541a864a034af48c01d', '#/entry/zhko/75de534fb80a4610b7b7068b4b246b0b']",1.굳게 믿다   2.확정하다   3.인정
37,深情厚谊,['[ shēn qíng hòu yì ]'],"['深', '情', '厚', '谊']","['#/entry/zhko/1e1235c2e8db48b7a176e78501b88528', '#/entry/zhko/7a307c868529427c827e1a4905eba9fc', '#/entry/zhko/1a85de3f50d6473692e2fe9d5591bd59', '#/entry/zhko/795bc37c05614d8e9eae617cb723c307']",
38,圆满,['[ yuánmǎn ]'],"['圆', '满']","['#/entry/zhko/f787f31299b14f98a5281076b0fc7574', '#/entry/zhko/359373ad987f4f84ad95fdaf6a771c02']",1.원만하다   2.완벽하다   3.훌륭하다   4.충분하다
39,告诉,['[ gào‧su ]'],"['告', '诉']","['#/entry/zhko/711e643dbd5e42e9893a39785627fb9d', '#/entry/zhko/f21b9f8b06ce48cb9d290cb305556170']",1.알리다   2.말하다
40,签证,['[ qiānzhèng ]'],"['签', '证']","['#/entry/zhko/7a4ff4bb0265475d93c07f240747023b', '#/entry/zhko/9c0625cda066435fa30f88e09f88aba9']",1.사증하다   2.비자   3.서명하다
41,胡须,['[ húxū ]'],"['胡', '须']","['#/entry/zhko/ad45e167d8834337a593b3c3d2da712d', '#/entry/zhko/2903df9cff1342a0883a77228e4dcfae']",
42,喜悦,['[ xǐyuè ]'],"['喜', '悦']","['#/entry/zhko/970ab23b4c354c8ca9974889e2258ae5', '#/entry/zhko/904f10e980ed41f695e2e74a6d684819']",1.희열   2.기쁨   3.기쁘다   4.즐겁다
43,过瘾,['[ guò//yǐn ]'],"['过', '瘾']","['#/entry/zhko/5536d41f42d24ab9a5d3024babd1ff9e', '#/entry/zhko/ba82a7f2f3cd4332a63498f1aacc181e']",1.만족하다   2.유감없다   3.실컷 하다   4.인이 박히다
44,档次,['[ dàngcì ]'],"['档', '次']","['#/entry/zhko/7c4b1f6cf7ca4b46a95c26a1b7afe085', '#/entry/zhko/f3af14b064ce47fba9476c1e1d70fb08']",1.등차   2.등급   3.차등
45,清晰,['[ qīngxī ]'],"['清', '晰']","['#/entry/zhko/64f7e8bbf06547b4b50318f78d6a8c28', '#/entry/zhko/21283bcc7a8e407da18fdd3a00357eac']",1.뚜렷하다   2.분명하다   3.명석하다
46,合算,['[ hé//suàn ]'],"['合', '算']","['#/entry/zhko/61727e18099d4647984e17b3dc242dfa', '#/entry/zhko/94802156829a400f9bdd4101a40a2061']",1.수지가 맞다   2.합계하다   3.생각하다
47,日新月异,['[ rì xīn yuè yì ]'],"['日', '新', '月', '异']","['#/entry/zhko/578aeeec1ed949d193d0549fa00bad7f', '#/entry/zhko/c1d146a38eb3495790482529e0389194', '#/entry/zhko/db7504d18f7c493cbd4e544d1e983725', '#/entry/zhko/c6654e55d55c45a19c87848303c8175d']",1.나날이 새로워지다   2.발전이 매우 빠르다
48,来不及,['[ lái ‧bu jí ]'],"['来', '不', '及']","['#/entry/zhko/f58c7f65ac2242b491268f4a4b6a831d', '#/entry/zhko/8f5c09bedf324bc49d1b4f4e590ff8e8', '#/entry/zhko/712df5b8c9af486685249249ac07706e']",1.미치지 못하다   2.손쓸 틈이 없다   3.시간이 맞지 않다   4.여유가 없다
49,理解,['[ lǐjiě ]'],"['理', '解']","['#/entry/zhko/024d210665774d08bd6a3141e1781ab4', '#/entry/zhko/73e5b205659d4d76b1c2da6da836a3f3']",
50,案例,['[ ànlì ]'],"['案', '例']","['#/entry/zhko/76339ad3916b4e9283f46924a15064df', '#/entry/zhko/cd5e2a9ad7be4acaaa04dfc050aa9835']",1.사건의 예   2.사례
51,角色,['[ juésè ]'],"['角', '色']","['#/entry/zhko/adec367d8d62408581490ad727dc6f03', '#/entry/zhko/958998bc45014ef89ea7687d9a18162d']",1.배역   2.인물   3.역할
52,哥哥,['[ gē‧ge ]'],"['哥', '哥']","['#/entry/zhko/3d63be5e1474491f9664046792a87b69', '#/entry/zhko/3d63be5e1474491f9664046792a87b69']",1.형   2.친척 중의 동년배로서 자기보다 나이가 많은 남자   3.사랑하는 그대
53,复印,['[ fùyìn ]'],"['复', '印']","['#/entry/zhko/f6bb6764ae734ea0aca5549a5ceffc86', '#/entry/zhko/bf8f3465ccf94c0a977ab8c44aa6fd30']",1.복사   2.복제   3.번각
54,判断,['[ pànduàn ]'],"['判', '断']","['#/entry/zhko/ac86c231ed8b48edb0d6013c568215f4', '#/entry/zhko/4b3cfaf17ff1492582c249b71914c201']",1.판단   2.판정   3.재판
55,笔记本,['[ bǐjìběn ]'],"['笔', '记', '本']","['#/entry/zhko/bda3048c647d41e794a59a7346b024bc', '#/entry/zhko/3a4e9d7712954163a7eaa521dd948e6f', '#/entry/zhko/66a63792edea4caea54c9fc9e3d168e9']",1.노트   2.수첩   3.비망록
56,拳头,['[ quán‧tóu ]'],"['拳', '头']","['#/entry/zhko/270be78a64474ac88ec89cea4ff1fe08', '#/entry/zhko/c1c5fbc9371b4cef9b54c057890a5040']",1.주먹   2.바위   3.문고리   4.힘
57,释放,['[ shìfàng ]'],"['释', '放']","['#/entry/zhko/36a46ca562994a99b4adae55f8892c7f', '#/entry/zhko/812b73cfb40b494ca9edfa2b36b583ae']",1.석방하다   2.방출하다   3.릴리스
58,电影儿,['[ diànyǐng(r) ]'],"['电', '影', '儿']","['#/entry/zhko/2ad6be2997a141528bfbf42b46852588', '#/entry/zhko/8106f879943b402780c3b2c15745aaed', '#/entry/zhko/2e54c2a8f93c464192be8615d6c66a0a']",
59,养成,['[ yǎngchéng ]'],"['养', '成']","['#/entry/zhko/20da6def87e246279c45b40cb54c2a23', '#/entry/zhko/9e2e167d35e84052b0c22382b414d197']",1.양성하다   2.기르다   3.키우다
60,正经,['[ zhèngjīng ]'],"['正', '经']","['#/entry/zhko/51c5decf26b24015b0c57b83c1881525', '#/entry/zhko/5b8d20d9d11d4e11bf0e5efb3424644c']",
61,锦上添花,['[ jǐn shàng tiān huā ]'],"['锦', '上', '添', '花']","['#/entry/zhko/13b620e356df448097b6b6fe57b9d0ae', '#/entry/zhko/e67ed72dbab2447f84f4f4bdc586a063', '#/entry/zhko/73c32fa00b5f48a7a0014f8f4fa80362', '#/entry/zhko/659c350f76844e599c7032c390abba6f']",1.금상첨화   2.‘蟹瓜兰’의 다른 이름
62,打官司,['[ dǎ guān‧si ]'],"['打', '官', '司']","['#/entry/zhko/88cfc034355e47288f1845fed72db7a1', '#/entry/zhko/a23f87f1858046e38b8b159ff404da51', '#/entry/zhko/0dd924fc0c6d46eba4a3624ab492f2c9']",
63,人员,['[ rényuán ]'],"['人', '员']","['#/entry/zhko/7f6ef11496e949fe8aef2de9bc4944a3', '#/entry/zhko/b5594b3dd530449c8e509612c5acd36c']",1.인원   2.요원   3.성원
64,短信拜年,['[ duǎnxìn bàinián ]'],"['短', '信', '拜', '年']","['#/entry/zhko/3625beb13a684e35a3dbb395d281c1de', '#/entry/zhko/9065e8ed050340ee8e2e67b7366cae3e', '#/entry/zhko/4c2fd5e7fd3b431fbb0dba0a62e9c2ee', '#/entry/zhko/7e65b2b7276c485b91c3f47f52abbfd2']",
65,伤害,['[ shānghài ]'],"['伤', '害']","['#/entry/zhko/e4d9b0e7814b4358ac89ee4cf7e0e261', '#/entry/zhko/e7dab7722811444e878176ab79076dbf']",1.상해하다   2.손상시키다   3.해치다
66,滔滔不绝,['[ tāo tāo bù jué ]'],"['滔', '滔', '不', '绝']","['#/entry/zhko/b265e6eb756644e49ea4c369e39cf391', '#/entry/zhko/b265e6eb756644e49ea4c369e39cf391', '#/entry/zhko/8f5c09bedf324bc49d1b4f4e590ff8e8', '#/entry/zhko/264bd02c8e614c7fb0c74ed6007abf19']",
67,反映,['[ fǎnyìng ]'],"['反', '映']","['#/entry/zhko/a3b285276b8c4146bee3a779012a4d79', '#/entry/zhko/a2632a32e94f441bbe5d96eac42f4ae1']",1.반영   2.보고하다   3.충고하다   4.평판
68,画蛇添足,['[ huà shé tiān zú ]'],"['画', '蛇', '添', '足']","['#/entry/zhko/c40d678a15c94859b8f7502c634cbd9a', '#/entry/zhko/b81002b544a3493aaf445738d2e22df0', '#/entry/zhko/73c32fa00b5f48a7a0014f8f4fa80362', '#/entry/zhko/cb3d126ce24b4a5c80a254b89ed2c12d']",1.뱀을 그리는 데 다리를 그려 넣다; 쓸데없는 짓을 하다   2.사족을 가하다
69,承受,['[ chéngshòu ]'],"['承', '受']","['#/entry/zhko/aa8eac830d094e578d2463909937545e', '#/entry/zhko/9ebdce42bcd34f3aad2ec75c07f3abe5']",1.접수하다   2.이어받다   3.인수하다   4.받다
70,故意,['[ gùyì ]'],"['故', '意']","['#/entry/zhko/c1daebbf140449c591a6052c5beb774c', '#/entry/zhko/00087d1e231a40dbbfb2843b5f0b9867']",1.고의로   2.일부러   3.고의
71,森林,['[ sēnlín ]'],"['森', '林']","['#/entry/zhko/af352ea4f2c44aedbd2136c0d622ea4d', '#/entry/zhko/086eeec1cc784984a63a3d88b507adeb']",
72,酒精,['[ jiǔjīng ]'],"['酒', '精']","['#/entry/zhko/e13d2c4eda7c4442b5227ba2c5576965', '#/entry/zhko/9e4a0b1d3cc24ca595707f989669f87f']",
73,光盘,['[ guāngpán ]'],"['光', '盘']","['#/entry/zhko/8baeb4ec566c4b31ba1e894df2dcffda', '#/entry/zhko/a3718766083742199285049eaf8632c0']",
74,歌颂,['[ gēsòng ]'],"['歌', '颂']","['#/entry/zhko/07a78a902097429da07ef3fab1c1195f', '#/entry/zhko/571f6dcc2b7549d497f6cb45beed2f34']",1.찬양하다   2.찬미하다   3.칭송하다   4.구가하다
75,时常,['[ shícháng ]'],"['时', '常']","['#/entry/zhko/35d9a75c775941d6b00f2c0abf0299d8', '#/entry/zhko/1e2aa193737a48d9a4df14ea3658a414']",1.늘   2.항상   3.자주
76,侃侃而谈,['[ kǎn kǎn ér tán ]'],"['侃', '侃', '而', '谈']","['#/entry/zhko/4b5c52fe5cc74b83a635e6e1545ac2f2', '#/entry/zhko/4b5c52fe5cc74b83a635e6e1545ac2f2', '#/entry/zhko/e176a8c38fe74614813f7d1617ae749a', '#/entry/zhko/a7c7abf264ec4a6eb8518760b0ce68c6']",
77,流利,['[ liúlì ]'],"['流', '利']","['#/entry/zhko/7b2fe6534f2f4e1baded4bc28650f6af', '#/entry/zhko/2600c66d0bd24618a37827decfbec984']",1.유창하다   2.막힘이 없다   3.미끈하다
78,硕士,['[ shuòshì ]'],"['硕', '士']","['#/entry/zhko/efe053097a694d96999f78536ebb6ce0', '#/entry/zhko/852e74f8645344e09a460b387007a7f6']",1.석사   2.현명한 선비
79,苦尽甘来,['[ kǔ jìn gān lái ]'],"['苦', '尽', '甘', '来']","['#/entry/zhko/31840714ad9846d99b8ff600340d1d64', '#/entry/zhko/cc258d2622274addae998a0d7af1a979', '#/entry/zhko/31bb0b7d96ea43c0a1268377718e116c', '#/entry/zhko/f58c7f65ac2242b491268f4a4b6a831d']",1.고진감래   2.고생 끝에 낙이 온다
80,包庇,['[ bāobì ]'],"['包', '庇']","['#/entry/zhko/4f1b371768524d188c86acdded2d0230', '#/entry/zhko/5852f794c00f41d1847c4898b453d2db']",1.비호하다   2.감싸 주다   3.은폐해 주다
81,流泪,['[ liú//lèi ]'],"['流', '泪']","['#/entry/zhko/7b2fe6534f2f4e1baded4bc28650f6af', '#/entry/zhko/4041bed8bb92449f941f2f49982f93d9']",
82,达成,['[ dáchéng ]'],"['达', '成']","['#/entry/zhko/9a5030a0f0e14d9d864583d81cb3f01e', '#/entry/zhko/9e2e167d35e84052b0c22382b414d197']",1.달성하다   2.도달하다   3.완성하다   4.실현하다
83,婚姻,['[ hūnyīn ]'],"['婚', '姻']","['#/entry/zhko/630e7875d9c24e0eac1e6eb3e06d0c14', '#/entry/zhko/aa4cd28d7df8416c96c3903c75f32a52']",1.혼인   2.결혼   3.인척
84,手工,['[ shǒugōng ]'],"['手', '工']","['#/entry/zhko/441b945bb46e461ca4df707943863949', '#/entry/zhko/55131bab1d1c4512b96164c4a9ae1977']",1.수공   2.손으로 하다   3.품삯   4.중학교 교과목의 하나
85,辩护,['[ biànhù ]'],"['辩', '护']","['#/entry/zhko/ed83ee1124ce4a1eb4fbd37446c47031', '#/entry/zhko/a0d1fc8330cb4381aba211b9c71b0ec8']",
86,成心,['[ chéngxīn ]'],"['成', '心']","['#/entry/zhko/9e2e167d35e84052b0c22382b414d197', '#/entry/zhko/d504e2395ba74a8abc2aaa1413196690']",
87,饭店,['[ fàndiàn ]'],"['饭', '店']","['#/entry/zhko/7179385f6b91432599289109b026e675', '#/entry/zhko/05e522ba3e1e4efb874cd71f343e4165']",1.호텔   2.여관   3.레스토랑   4.식당
88,无动于衷,['[ wú dòng yú zhōng ]'],"['无', '动', '于', '衷']","['#/entry/zhko/205b7edfb0b649838d817932f298cc0a', '#/entry/zhko/c9e7b20c77a744b0bd58cdb7c85a1265', '#/entry/zhko/3ffe9f569b8e4f98b5ba79f1e05e1c76', '#/entry/zhko/e91051ec03744acf9c021c0e93b396dd']",1.아무런 느낌이 없다   2.조금도 동요하지 않다   3.무관심 하다
89,蔑视,['[ mièshì ]'],"['蔑', '视']","['#/entry/zhko/99bdc1d4c37d43f09c8da393cd70dabe', '#/entry/zhko/b23f6d4c4f6447769cc49087276701f6']",1.멸시하다   2.깔보다
90,批准,['[ pī//zhǔn ]'],"['批', '准']","['#/entry/zhko/7284d6b8883e4f0ea26b7f4a36de1d56', '#/entry/zhko/89f5b8ade6c1478eaec8013093146db7']",1.비준하다   2.허가하다   3.허가   4.승인
91,水平,['[ shuǐpíng ]'],"['水', '平']","['#/entry/zhko/53f9b2ef150b47be9c82fe4cd732b3e7', '#/entry/zhko/3afda9b8fccd4191b11a090ab003c0e8']",1.수평   2.수준   3.수준기
92,照样儿,['[ zhàoyàng(r) ]'],"['照', '样', '儿']","['#/entry/zhko/7e7dd64574084573a1cc4a6cc0ee7222', '#/entry/zhko/3cac805687e8427db1294f945292b4dd', '#/entry/zhko/2e54c2a8f93c464192be8615d6c66a0a']",1.예전대로 하다   2.그대로 따르다   3.양식에 따르다
93,文具,['[ wénjù ]'],"['文', '具']","['#/entry/zhko/0242a433194b4f3396c707e0c95924e4', '#/entry/zhko/607e3493526d40c1ab9ae6ab7651326a']",
94,可惜,['[ kěxī ]'],"['可', '惜']","['#/entry/zhko/6339d6947a904ab6b1afdf285dcbeac8', '#/entry/zhko/13b5f7c8f3144788a836a2833872a91c']",1.섭섭하다   2.아깝게도   3.아쉬워하다
95,事故,['[ shìgù ]'],"['事', '故']","['#/entry/zhko/458a9430bb7645a68b1529dfde8dbae5', '#/entry/zhko/c1daebbf140449c591a6052c5beb774c']",1.사고   2.원인   3.사례   4.구실
96,码头,['[ mǎ‧tou ]'],"['码', '头']","['#/entry/zhko/c8f75c3653724ab68ed250494b2df3d0', '#/entry/zhko/c1c5fbc9371b4cef9b54c057890a5040']",1.부두   2.선창   3.교통이 편리한 상업 도시
97,控制,['[ kòngzhì ]'],"['控', '制']","['#/entry/zhko/31dd2ee9513749a58257e2201783ffa2', '#/entry/zhko/187dade72a9d4097bc185e245637dc96']",1.제압하다   2.제어하다   3.규제하다   4.억제하다
98,作业,['[ zuòyè ]'],"['作', '业']","['#/entry/zhko/3c728e6d15284391bdaf7f48b432c2f4', '#/entry/zhko/1cd004b766cb4d69bf16714dadaf16e7']",1.숙제   2.작업   3.작업을 하다
99,实验,['[ shíyàn ]'],"['实', '验']","['#/entry/zhko/894f62974f8a4526bb8a239ff9162f02', '#/entry/zhko/49ccc12edf644557bb4412405701e310']",1.실험   2.실지로 경험하다
100,微笑,['[ wēixiào ]'],"['微', '笑']","['#/entry/zhko/efdfa10d18ee45b881e5ecbb883e26a1', '#/entry/zhko/164e6d9cf5db4d2e8c20a3895d95bac4']",
101,难道,['[ nándào ]'],"['难', '道']","['#/entry/zhko/cc12d9cd41164b228c255b8ff205e1c1', '#/entry/zhko/2542366336044a2f810c8fd2d69b7859']",
102,层出不穷,['[ céng chū bù qióng ]'],"['层', '出', '不', '穷']","['#/entry/zhko/604af7ef535e42afa2ee71c818d7255d', '#/entry/zhko/9defe05cf7274a7284af5309471583d3', '#/entry/zhko/8f5c09bedf324bc49d1b4f4e590ff8e8', '#/entry/zhko/2a25a25157db42678acd036cc7f77d40']",1.차례차례로 나타나서 끝이 없다   2.계속 일어나다
103,便于,['[ biànyú ]'],"['便', '于']","['#/entry/zhko/65f0ef2d201d4c97bdf6d9d0e267d972', '#/entry/zhko/3ffe9f569b8e4f98b5ba79f1e05e1c76']",
104,带领,['[ dàilǐng ]'],"['带', '领']","['#/entry/zhko/a40f56aa06044a7685ea55e1841dee44', '#/entry/zhko/8afb667069514c2a848ce5a863058204']",1.데리다   2.안내하다   3.인솔하다   4.영솔하다
105,模式,['[ móshì ]'],"['模', '式']","['#/entry/zhko/6b3aa42d109f4ad8b4bfcd24cf321cc7', '#/entry/zhko/dd1de97416b04748b08c6c562fabb358']",1.모식   2.표준 양식   3.유형   4.패턴
106,季度,['[ jìdù ]'],"['季', '度']","['#/entry/zhko/9df7aa0ab31c4fa58b95eb3867cd86e7', '#/entry/zhko/685d498d745145caa340b17abb2a1457']",1.사분기   2.분기
107,通讯,['[ tōngxùn ]'],"['通', '讯']","['#/entry/zhko/1d819fa80f554ed98d2f98fa6921a285', '#/entry/zhko/1e9503c3126841159a3b01e3ae0e7acb']",1.통신하다   2.통신   3.뉴스   4.기사
108,想念,['[ xiǎngniàn ]'],"['想', '念']","['#/entry/zhko/ac59307bfd644b679fbe16bd6675fa0a', '#/entry/zhko/4065688029da4dbb863fe1ab12a63f33']",
109,无非,['[ wúfēi ]'],"['无', '非']","['#/entry/zhko/205b7edfb0b649838d817932f298cc0a', '#/entry/zhko/f78478a2f53b4fc7b88cfffe0deedd81']",1.단지 …에 지나지 않다   2.반드시 …이다   3.…가 아닌 것이 없다
110,确立,['[ quèlì ]'],"['确', '立']","['#/entry/zhko/89d8cc13be09497cb4dc61a0f80c1c6d', '#/entry/zhko/db5dbb1f328949578f5195a2d0d77d17']",
111,长途,['[ chángtú ]'],"['长', '途']","['#/entry/zhko/8f01eb96acd54bbdab9e0092fe602537', '#/entry/zhko/9d48752365b145ff81790490a9153ecd']",1.장거리   2.먼 길   3.장도
112,次序,['[ cìxù ]'],"['次', '序']","['#/entry/zhko/f3af14b064ce47fba9476c1e1d70fb08', '#/entry/zhko/3d284c6a77e64599919c6b5005d358f0']",1.차례   2.순서
113,支配,['[ zhīpèi ]'],"['支', '配']","['#/entry/zhko/3975904ecf534d5bafb4783c03f04527', '#/entry/zhko/1ed8b095f4b246298da90847c270fb8e']",1.안배   2.배치   3.지배   4.지도
114,急功近利,['[ jí gōng jìn lì ]'],"['急', '功', '近', '利']","['#/entry/zhko/42f7f34b8f4a49c498790bb21fceea63', '#/entry/zhko/5142f7fc197c4d13a0aae0c037ab3fd4', '#/entry/zhko/a4b3a8a1f4c745be909322c5b5d18bea', '#/entry/zhko/2600c66d0bd24618a37827decfbec984']",
115,王子,['[ wángzǐ ]'],"['王', '子']","['#/entry/zhko/a26b5678ff0b42d192c5ce82b5c6d275', '#/entry/zhko/afc0a77247e74dfcb69171bfffd2bc5a']",1.왕자   2.복성
116,人才,['[ réncái ]'],"['人', '才']","['#/entry/zhko/7f6ef11496e949fe8aef2de9bc4944a3', '#/entry/zhko/0eabd63e368a4c0e86e20dd4932f42af']",1.인재   2.아름답고 단정한 모습   3.인품   4.풍도
