,0,1,2,3,4
11,轻易,['[ qīng‧yì ]'],"['轻', '易']","['#/entry/zhko/4ac930b227d44e529a5a445919bfe6e5', '#/entry/zhko/6b34a1d6c358474881eaa1a40e4bad1c']",1.수월하게   2.함부로   3.간단하다
12,正宗,['[ zhèngzōng ]'],"['正', '宗']","['#/entry/zhko/51c5decf26b24015b0c57b83c1881525', '#/entry/zhko/4ee2e1e36fd548d3b5b9e729baec7b09']",1.정종   2.정통   3.정종의
13,毛病,['[ máo‧bìng ]'],"['毛', '病']","['#/entry/zhko/fd2bfb64cddf4698a3f9cf7d56f91e00', '#/entry/zhko/a71a2876607640d59dd0fc8025a41236']",1.약점   2.고장   3.결점   4.병
14,反常,['[ fǎncháng ]'],"['反', '常']","['#/entry/zhko/a3b285276b8c4146bee3a779012a4d79', '#/entry/zhko/1e2aa193737a48d9a4df14ea3658a414']",1.비정상적이다   2.정상이 아니다
15,一如既往,['[ yì rú jì wǎng ]'],"['一', '如', '既', '往']","['#/entry/zhko/8500c302bffc4c679ae96f1502cae41b', '#/entry/zhko/dcfc48c8b4a34043b3027272ba395653', '#/entry/zhko/fec4ee4f1ce242d49cce12306ab31415', '#/entry/zhko/922fd440ff904ca5ae76a7e67b5afb83']",
16,借助,['[ jièzhù ]'],"['借', '助']","['#/entry/zhko/094cf968bdb240e5862c7c85e0e4b4be', '#/entry/zhko/c5724234c96e4f188c301e1879248968']",1.도움을 빌다   2.…의 힘을 빌리다
17,看法,['[ kàn·fǎ ]'],"['看', '法']","['#/entry/zhko/9f9a6069eeb04015a3a0296caea77a47', '#/entry/zhko/22609335f00742358b45cbea811d47d6']",1.인식   2.견해   3.부정적인 의견   4.부정적인 시각
18,名额,['[ míng’é ]'],"['名', '额']","['#/entry/zhko/8de683efdccc42c48bab335061bd9e2b', '#/entry/zhko/59956e13d9d44e3bb2509b590d55386e']",1.정원   2.인원수
19,服装,['[ fúzhuāng ]'],"['服', '装']","['#/entry/zhko/a5da2d8d4ec848909eaa669107b60c93', '#/entry/zhko/14a45f62eefd440f8280bf9ea6efcf86']",
20,妹妹,['[ mèi‧mei ]'],"['妹', '妹']","['#/entry/zhko/f263110cf04e48d6aa9d54f5d5c02eb5', '#/entry/zhko/f263110cf04e48d6aa9d54f5d5c02eb5']",1.누이동생   2.나이가 어린 여자
21,地位,['[ dìwèi ]'],"['地', '位']","['#/entry/zhko/4f9861180e054d688369818f489ace64', '#/entry/zhko/e338cc812d46430ebc109091ebd006c8']",1.위치   2.지위   3.차지한 자리
22,开明,['[ kāimíng ]'],"['开', '明']","['#/entry/zhko/e6e76b146dd644b494cde29a7d4b650c', '#/entry/zhko/61f798567d2e4b578ff22974ee6c7c8e']",1.깨어 있다   2.진보적이다
23,结账,['[ jié//zhàng ]'],"['结', '账']","['#/entry/zhko/2d6f7691759440249db8129cac7bb891', '#/entry/zhko/a314199c0d35447ba4049e1caf80f65b']",1.장부를 결산하다   2.회계를 마치다   3.계산하다
24,友谊,['[ yǒuyì ]'],"['友', '谊']","['#/entry/zhko/2800e33d185546f3b7fd2f788e297c93', '#/entry/zhko/795bc37c05614d8e9eae617cb723c307']",1.우의   2.우정
25,联合,['[ liánhé ]'],"['联', '合']","['#/entry/zhko/f3d31ef51a7647bf9f388fc7f74246db', '#/entry/zhko/61727e18099d4647984e17b3dc242dfa']",1.연합   2.단결   3.공동   4.결합
26,修理,['[ xiūlǐ ]'],"['修', '理']","['#/entry/zhko/45337f4fbb684666b3e6645e08fa26be', '#/entry/zhko/024d210665774d08bd6a3141e1781ab4']",1.수리하다   2.修剪   3.고통을 겪게 하다
27,造成,['[ zàochéng ]'],"['造', '成']","['#/entry/zhko/e83046ca9e73457da2f80c70853071e0', '#/entry/zhko/9e2e167d35e84052b0c22382b414d197']",1.조성하다   2.만들다   3.발생시키다   4.야기하다
28,随意,['[ suí//yì ]'],"['随', '意']","['#/entry/zhko/481b9a92982c4861858bc767a40039c2', '#/entry/zhko/00087d1e231a40dbbfb2843b5f0b9867']",1.뜻대로 하다   2.생각대로 하다
29,合伙,['[ héhuǒ ]'],"['合', '伙']","['#/entry/zhko/61727e18099d4647984e17b3dc242dfa', '#/entry/zhko/b5f7dd642de3400897ba4a75f31aeb3e']",1.파트너십이 되다   2.동반자가 되다   3.한패가 되다   4.동업하다
30,简直,['[ jiǎnzhí ]'],"['简', '直']","['#/entry/zhko/1b18b28ebfa1416ba55a24910a708deb', '#/entry/zhko/f08abb914452428b8fceffb2b59910b7']",1.그야말로   2.차라리   3.솔직하게   4.곧바로
31,北极,['[ běijí ]'],"['北', '极']","['#/entry/zhko/0c0cd9d46fb441e48e3ecd0dd2541653', '#/entry/zhko/427461eac9e04896bd3a2f987883592c']",
32,生长,['[ shēngzhǎng ]'],"['生', '长']","['#/entry/zhko/df5ba42276cf49968bc88517db7d146f', '#/entry/zhko/8f01eb96acd54bbdab9e0092fe602537']",1.생장하다   2.성장하다   3.나서 자라다
33,和,['[ huǎnhé ]'],['和'],['#/entry/zhko/d031fbb41e1b4725845a70349a1b4fb3'],1.완화시키다   2.완화하다   3.늦추다
34,喘气,['[ chuǎn//qì ]'],"['喘', '气']","['#/entry/zhko/18a409c5eff746b599cbd2df9aeaf596', '#/entry/zhko/0bf16093641c469998407bba451994fa']",1.헐떡거리다   2.숨차다   3.잠깐 쉬다   4.한숨 돌리다
35,光滑,['[ guāng‧huá ]'],"['光', '滑']","['#/entry/zhko/8baeb4ec566c4b31ba1e894df2dcffda', '#/entry/zhko/fcf5db329020460195050247a07241fd']",1.매끄럽다   2.반들반들하다   3.빤질빤질하다   4.사람됨이 빤질빤질하다
36,外向,['[ wàixiàng ]'],"['外', '向']","['#/entry/zhko/c5c1d7bba3a446c4adde97229edc2614', '#/entry/zhko/e9a9dd0f9a1f45dea71c66f7c119fb1a']",1.외향적이다   2.대외 지향적이다
37,沾光,['[ zhān//guāng ]'],"['沾', '光']","['#/entry/zhko/1190f6f2f9b24b3fa4f98ee0b7b35be6', '#/entry/zhko/8baeb4ec566c4b31ba1e894df2dcffda']",1.덕을 보다   2.은혜를 입다   3.신세를 지다
38,吃力,['[ chīlì ]'],"['吃', '力']","['#/entry/zhko/d117f5a69e85404aaf2a07e6213db6f5', '#/entry/zhko/ef580c45890f49fb84666255304b0348']",1.힘들다   2.애를 쓰다   3.피로하다
39,无微不至,['[ wú wēi bú zhì ]'],"['无', '微', '不', '至']","['#/entry/zhko/205b7edfb0b649838d817932f298cc0a', '#/entry/zhko/efdfa10d18ee45b881e5ecbb883e26a1', '#/entry/zhko/8f5c09bedf324bc49d1b4f4e590ff8e8', '#/entry/zhko/3b042ba783d446ba8e2a13887a52916e']",
40,解剖,['[ jiěpōu ]'],"['解', '剖']","['#/entry/zhko/73e5b205659d4d76b1c2da6da836a3f3', '#/entry/zhko/3f0eaf45f1224bcea62465417b3d322e']",1.해부   2.분석하다
41,动态,['[ dòngtài ]'],"['动', '态']","['#/entry/zhko/c9e7b20c77a744b0bd58cdb7c85a1265', '#/entry/zhko/4f28dcb9b3f048f5a49df28b891d44fa']",1.변화하는 상태   2.동작   3.동태
42,共和国,['[ gònghéguó ]'],"['共', '和', '国']","['#/entry/zhko/838a2f74c1d44f6498a62d10a717dfe5', '#/entry/zhko/d031fbb41e1b4725845a70349a1b4fb3', '#/entry/zhko/adfd96a8f127463db3470cc6bf89387c']",
43,成长,['[ chéngzhǎng ]'],"['成', '长']","['#/entry/zhko/9e2e167d35e84052b0c22382b414d197', '#/entry/zhko/8f01eb96acd54bbdab9e0092fe602537']",1.성장하다   2.자라다   3.발전하다   4.증가하다
44,指甲,['[ zhǐ‧jia ]'],"['指', '甲']","['#/entry/zhko/dc9f803a6a744b4481f255a0e97a138f', '#/entry/zhko/bc7c4f222bca48918f94a01dbbc4d816']",
45,条约,['[ tiáoyuē ]'],"['条', '约']","['#/entry/zhko/7d0bcb6b2e0e4c49ab2dae38218bcdda', '#/entry/zhko/0c9a7e648c9b480e8fb407ecd517d937']",1.조약   2.계약
46,取缔,['[ qǔdì ]'],"['取', '缔']","['#/entry/zhko/623db085149549c8bd8008855bc266c9', '#/entry/zhko/11a95eaaba174d2ea7a382349cdeab79']",1.취소하다   2.금지하다
47,神态,['[ shéntài ]'],"['神', '态']","['#/entry/zhko/de3c274e10ac4c0e81fd576372bdf393', '#/entry/zhko/4f28dcb9b3f048f5a49df28b891d44fa']",1.표정과 태도   2.기색과 자태   3.신의 풍모
48,合法,['[ héfǎ ]'],"['合', '法']","['#/entry/zhko/61727e18099d4647984e17b3dc242dfa', '#/entry/zhko/22609335f00742358b45cbea811d47d6']",1.법에 맞다   2.합법적이다
49,分歧,['[ fēnqí ]'],"['分', '歧']","['#/entry/zhko/eaa8679b1f9f490cad9fee0ecb021098', '#/entry/zhko/ff47efdd82244b3798346e82303acd62']",1.어긋나다   2.불일치   3.2진 논리 조건
50,线索,['[ xiànsuǒ ]'],"['线', '索']","['#/entry/zhko/e608310c9042495f98a8da0aec447f34', '#/entry/zhko/3c362fcc72304cc59c336789b63debf3']",1.실마리   2.단서   3.줄거리   4.플롯
51,答辩,['[ dábiàn ]'],"['答', '辩']","['#/entry/zhko/f1b86db4bd6d4294908c9880f67e76ca', '#/entry/zhko/ed83ee1124ce4a1eb4fbd37446c47031']",
52,差别,['[ chābié ]'],"['差', '别']","['#/entry/zhko/6b24a2e8eeab443ca11bc48c8bf0a02d', '#/entry/zhko/11e9188b0638425d83d2595d4bb77216']",1.차별   2.차이   3.구별   4.격차
53,人道,['[ réndào ]'],"['人', '道']","['#/entry/zhko/7f6ef11496e949fe8aef2de9bc4944a3', '#/entry/zhko/2542366336044a2f810c8fd2d69b7859']",1.人行道   2.인도   3.인도적이다   4.인간사
54,充足,['[ chōngzú ]'],"['充', '足']","['#/entry/zhko/a24a269869b0490e9f5f2c95d8bd8e6b', '#/entry/zhko/cb3d126ce24b4a5c80a254b89ed2c12d']",
55,结果,['[ jiéguǒ ]'],"['结', '果']","['#/entry/zhko/2d6f7691759440249db8129cac7bb891', '#/entry/zhko/d26a0a936d9b4b589215e4cc7528c190']",1.결실   2.결국   3.죽이다
56,初级,['[ chūjí ]'],"['初', '级']","['#/entry/zhko/6125294800734464b706196259bcdf79', '#/entry/zhko/7475eaaa20e442d7a54610480af86fa9']",
57,分明,['[ fēnmíng ]'],"['分', '明']","['#/entry/zhko/eaa8679b1f9f490cad9fee0ecb021098', '#/entry/zhko/61f798567d2e4b578ff22974ee6c7c8e']",1.뚜렷하다   2.명확하다   3.명백히   4.분명히
58,高兴,['[ gāoxìng ]'],"['高', '兴']","['#/entry/zhko/5dbe8d665a204188b2ebd86aec41087d', '#/entry/zhko/e4595762d95a4495aaab19e470ea50ae']",1.좋아하다   2.…하기를 좋아하다   3.기쁘다
59,缺少,['[ quēshǎo ]'],"['缺', '少']","['#/entry/zhko/0cbee412cddc472fb2561274db3ff36a', '#/entry/zhko/2bfa34bfb0f142f98019d39a79dde93a']",1.모자라다   2.결핍하다
60,恐惧,['[ kǒngjù ]'],"['恐', '惧']","['#/entry/zhko/910b0869e7b341caa9ce5bed627142fa', '#/entry/zhko/1f25f82152ba4231b2d15554ea85bf4f']",1.겁먹다   2.황송해 하다   3.공포
61,成分,['[ chéng‧fèn ]'],"['成', '分']","['#/entry/zhko/9e2e167d35e84052b0c22382b414d197', '#/entry/zhko/eaa8679b1f9f490cad9fee0ecb021098']",1.요소   2.계급   3.비용   4.성분
62,着火,['[ zháo//huǒ ]'],"['着', '火']","['#/entry/zhko/7de31ec1ad4a40b6bd3785966e87dc4a', '#/entry/zhko/c896e81d2aa6490c9748b5ba02701242']",1.불나다   2.발화하다   3.착화하다
63,分寸,['[ fēn‧cun ]'],"['分', '寸']","['#/entry/zhko/eaa8679b1f9f490cad9fee0ecb021098', '#/entry/zhko/e79254548a3f40b4b9d89218d3dbe20d']",1.적당한 정도나 범위   2.{전용} 분별   3.한계   4.한도
64,投入,['[ tóurù ]'],"['投', '入']","['#/entry/zhko/f79ab68b479f40d68bcc28de10760286', '#/entry/zhko/b4754faacdef4028b2c80e433c9a7ba6']",1.뛰어들다   2.투입하다   3.돌입하다   4.몰입하다
65,划分,['[ huàfēn ]'],"['划', '分']","['#/entry/zhko/39828c08965e45bb8ea67fa9c742e851', '#/entry/zhko/eaa8679b1f9f490cad9fee0ecb021098']",1.나누다   2.구분하다   3.구획하다   4.구별하다
66,玩弄,['[ wánnòng ]'],"['玩', '弄']","['#/entry/zhko/e0ac54a037db4f64b34bcd934e8c638c', '#/entry/zhko/69f3d3f6cff24eb493b1dc7458f7e316']",1.희롱하다   2.가지고 놀다   3.쓰다
67,元素,['[ yuánsù ]'],"['元', '素']","['#/entry/zhko/36015c918a104388a94727b20500abf9', '#/entry/zhko/573682caab0c4d7cb6a61fc837f6e4dc']",1.요소   2.화학 원소   3.원소
68,譬如,['[ pìrú ]'],"['譬', '如']","['#/entry/zhko/1f1a79b57d494c19a7c542760197a443', '#/entry/zhko/dcfc48c8b4a34043b3027272ba395653']",1.예를 들다   2.만일   3.만약   4.가령
69,系统,['[ xìtǒng ]'],"['系', '统']","['#/entry/zhko/ad5e207097234a0f8d7d31c40641a2f1', '#/entry/zhko/857e30dfbaac4f2182cf73724af4555b']",1.계통   2.계통적이다   3.시리즈   4.조직
70,没关系,['[ méi guān‧xi ]'],"['没', '关', '系']","['#/entry/zhko/364170246f434d59924145c974500630', '#/entry/zhko/4c7b0e1b12174bd3b2304e84e6942f90', '#/entry/zhko/ad5e207097234a0f8d7d31c40641a2f1']",1.관계가 없다   2.괜찮다   3.문제없다   4.염려 없다
71,总结,['[ zǒngjié ]'],"['总', '结']","['#/entry/zhko/81b140c6c67a423b8556e656722edb26', '#/entry/zhko/2d6f7691759440249db8129cac7bb891']",1.총괄   2.총화   3.총결산
72,人家,['[ rénjiā ]'],"['人', '家']","['#/entry/zhko/7f6ef11496e949fe8aef2de9bc4944a3', '#/entry/zhko/ce5cb7b1f78c4afb838a2cad7647b1e3']",1.인가   2.남의 집   3.집안   4.여자의 장래 시댁
73,昼夜,['[ zhòuyè ]'],"['昼', '夜']","['#/entry/zhko/1d7d5528345a4f45b4ba643d13b94bb9', '#/entry/zhko/b123502ca91f47358b77584c54f06dd7']",1.주야   2.밤낮
74,欢迎,['[ huānyíng ]'],"['欢', '迎']","['#/entry/zhko/21fa906a9980411d8725af56b473b673', '#/entry/zhko/90c7ab987eab46cbbc3367846fa37a3b']",1.환영하다   2.매우 즐겁게 영접하다   3.즐겁게 받아들이다
75,核心,['[ héxīn ]'],"['核', '心']","['#/entry/zhko/8d58cebd4e8143b78e4863c498b44132', '#/entry/zhko/d504e2395ba74a8abc2aaa1413196690']",1.씨   2.핵심   3.중핵
76,但是,['[ dànshì ]'],"['但', '是']","['#/entry/zhko/15bfbcaa109b4231abb7d9c998b1a208', '#/entry/zhko/8af21dd8f9df41c19c87d9189302fa1a']",1.그러나   2.그렇지만   3.단지…이라면   4.무릇…이라면
77,固定,['[ gùdìng ]'],"['固', '定']","['#/entry/zhko/70e20ec75e024413b4e0795e32bdf575', '#/entry/zhko/75de534fb80a4610b7b7068b4b246b0b']",1.고정된   2.일정한   3.고정하다   4.정착하다
78,预期,['[ yùqī ]'],"['预', '期']","['#/entry/zhko/2d3f4b7511b34426b8e52a689e91e7d7', '#/entry/zhko/3a82f9811cfa414c8b8f8750d30bb0b4']",1.예기하다   2.소기
79,灵敏,['[ língmǐn ]'],"['灵', '敏']","['#/entry/zhko/a7195ef48e724c2a86b04346840f3892', '#/entry/zhko/d035a0ba6d6a4ecbb926a88c22ab90fe']",1.반응이 빠르다   2.예민하다   3.민감하다
80,后背,['[ hòubèi ]'],"['后', '背']","['#/entry/zhko/af881ba7028e47bd8428a8772bcfcaac', '#/entry/zhko/e545a5db08824f3aaebcac456fac801a']",1.등   2.후방   3.배후
81,当前,['[ dāngqián ]'],"['当', '前']","['#/entry/zhko/8b6cd91e7b294be9952aca6619aa9fe7', '#/entry/zhko/0c5bd1f22a9d4f96ade70c78437fd8ec']",1.눈앞   2.직면하다
82,重点,['[ zhòngdiǎn ]'],"['重', '点']","['#/entry/zhko/2c018f1ae84c4d348618d9cecfce75fb', '#/entry/zhko/97af851211e14e8b88d6c7291a2360c7']",1.지렛대가 물체를 떠받치는 점   2.중점   3.중요한 점   4.중시해야 할 점
83,发烧,['[ fā//shāo ]'],"['发', '烧']","['#/entry/zhko/90dde58de4ac43d8a7b44106573447ed', '#/entry/zhko/697d718b23ce4b72a0b636a559f5594f']",1.열이 나다   2.얼굴이 붉어지다   3.발열
84,正当,['[ zhèngdàng ]'],"['正', '当']","['#/entry/zhko/51c5decf26b24015b0c57b83c1881525', '#/entry/zhko/8b6cd91e7b294be9952aca6619aa9fe7']",1.정당하다   2.바르고 곧다
85,付款,['[ fù//kuǎn ]'],"['付', '款']","['#/entry/zhko/eedd2a9222094dbe80fc13d3896bfe25', '#/entry/zhko/e2d977896c104481b6775553fb2857bf']",
86,动身,['[ dòng//shēn ]'],"['动', '身']","['#/entry/zhko/c9e7b20c77a744b0bd58cdb7c85a1265', '#/entry/zhko/ee84d2fa114d4e379ebeeae80ea77645']",1.출발하다   2.여행을 떠나다
87,天文,['[ tiānwén ]'],"['天', '文']","['#/entry/zhko/7b7de782c3d04a459a2d105e44201e7b', '#/entry/zhko/0242a433194b4f3396c707e0c95924e4']",
88,公安局,['[ gōng’ānjú ]'],"['公', '安', '局']","['#/entry/zhko/75167c3adeb846bc8724c6293207cafd', '#/entry/zhko/9d2346b7f2a248da965c4117c8fb0976', '#/entry/zhko/37290a1d98d7400c85acbc9533fae41a']",1.공안국   2.경찰국
89,学习,['[ xuéxí ]'],"['学', '习']","['#/entry/zhko/67ecf9ed951c48a586367d1edcf2221f', '#/entry/zhko/02c78085c6de4c159d6d6744e1198eba']",1.학습   2.공부
90,前面儿,['[ qián‧mian(r) ]'],"['前', '面', '儿']","['#/entry/zhko/0c5bd1f22a9d4f96ade70c78437fd8ec', '#/entry/zhko/058af9e47216414db5e45ee9dc8f578f', '#/entry/zhko/2e54c2a8f93c464192be8615d6c66a0a']",1.앞   2.전면   3.앞   4.먼저
91,留恋,['[ liúliàn ]'],"['留', '恋']","['#/entry/zhko/f68b043d0efc4c7da0ccc9005a7b2d25', '#/entry/zhko/c6b61a1bb496479887b610b58f47bdb6']",1.차마 떠나지 못하다   2.떠나기 서운해 하다   3.그리워하다
92,打折,['[ dǎ//zhé ]'],"['打', '折']","['#/entry/zhko/88cfc034355e47288f1845fed72db7a1', '#/entry/zhko/f9a498f19835440a994cb247ea21becc']",1.할인하다   2.에누리하다   3.소홀히하다   4.이행하지 않다
93,麻木,['[ mámù ]'],"['麻', '木']","['#/entry/zhko/67fc5b85116044e28967a794118770f7', '#/entry/zhko/36d0fd0b82af4004aecacf8469701918']",1.마비되다   2.저리다   3.둔하다   4.무감각하다
94,调动,['[ diàodòng ]'],"['调', '动']","['#/entry/zhko/d785f35c239a4330a674a62d3f7cad51', '#/entry/zhko/c9e7b20c77a744b0bd58cdb7c85a1265']",1.옮기다   2.인사이동   3.동원하다
95,震惊,['[ zhènjīng ]'],"['震', '惊']","['#/entry/zhko/e5edc52de8e840fbb29e4d911b4538b5', '#/entry/zhko/49f694a06b54480f88d369dcf91c1b45']",1.몹시 놀라게 하다   2.몹시 놀라다
96,中介,['[ zhōngjiè ]'],"['中', '介']","['#/entry/zhko/7b669476c3f049e28815381afd28f19b', '#/entry/zhko/0154b037d22144e698309007af542caf']",1.중개   2.매개
97,期待,['[ qīdài ]'],"['期', '待']","['#/entry/zhko/3a82f9811cfa414c8b8f8750d30bb0b4', '#/entry/zhko/a86f98fc8dc94d2bbaeef008512355bc']",
98,对手,['[ duìshǒu ]'],"['对', '手']","['#/entry/zhko/cc44d0a3a30c42a997f517ffe64586e5', '#/entry/zhko/441b945bb46e461ca4df707943863949']",1.상대   2.호적수   3.호흡이 잘 맞다
99,自动,['[ zìdòng ]'],"['自', '动']","['#/entry/zhko/f95ad8ca11ab48e6bd41f6f424759210', '#/entry/zhko/c9e7b20c77a744b0bd58cdb7c85a1265']",1.자발적으로   2.인위적인 힘을 더하지 않은   3.자동적인
100,让步,['[ ràng//bù ]'],"['让', '步']","['#/entry/zhko/b3d970e5321d4244a7e471323a5fe576', '#/entry/zhko/50f7baec342e406e95d513e75eda06c1']",1.양보하다   2.양보
101,局面,['[ júmiàn ]'],"['局', '面']","['#/entry/zhko/37290a1d98d7400c85acbc9533fae41a', '#/entry/zhko/058af9e47216414db5e45ee9dc8f578f']",1.국면   2.형세   3.상태   4.규모
102,建设,['[ jiànshè ]'],"['建', '设']","['#/entry/zhko/a4941115c5194884a30cb717120497fb', '#/entry/zhko/482a39729d12423b89a114042112350a']",
103,寂静,['[ jìjìng ]'],"['寂', '静']","['#/entry/zhko/4c9dc75234354a01a96c73dfdefdc67c', '#/entry/zhko/b0328b062f5c47fd88fbcb5bf1e519ef']",1.고요하다   2.괴괴하다   3.적막하다
104,唯独,['[ wéidú ]'],"['唯', '独']","['#/entry/zhko/796479d5f6334b10b8230795333ca2ab', '#/entry/zhko/ec500967a7b74fe2989e2ca676841761']",1.유독   2.단지
105,开拓,['[ kāituò ]'],"['开', '拓']","['#/entry/zhko/e6e76b146dd644b494cde29a7d4b650c', '#/entry/zhko/31dd8fcfdc3540b5bccf9017b52f3509']",1.개척하다   2.개간하다   3.채굴에 앞서 진행되는 갱도 건설 등 공정의 총칭
106,给予,['[ gěiyǔ ]'],"['给', '予']","['#/entry/zhko/a87c1840741f438f93446d37f925276c', '#/entry/zhko/c67c99c22efb4546a5711c675ec902ca']",1.…을 주다   2.…을 보내다   3.…하게 하다   4.…하다
107,古代,['[ gǔdài ]'],"['古', '代']","['#/entry/zhko/df37a09d450b4b568499632a3510a5ab', '#/entry/zhko/1a66fc12af234c5da597f733b90998dc']",1.고대   2.노예제 사회의 시대   3.옛날
108,姑娘,['[ gūniáng ]'],"['姑', '娘']","['#/entry/zhko/80bc13ad74414e778f0f557d7b360016', '#/entry/zhko/877eb249ecf040d18104f6f21032a8d3']",1.고모   2.시누이
109,预料,['[ yùliào ]'],"['预', '料']","['#/entry/zhko/2d3f4b7511b34426b8e52a689e91e7d7', '#/entry/zhko/5c3b750042c543c3be66524138147444']",1.예상   2.전망   3.예측
110,工程师,['[ gōngchéngshī ]'],"['工', '程', '师']","['#/entry/zhko/55131bab1d1c4512b96164c4a9ae1977', '#/entry/zhko/4a213e3bbf3a4442b259259d91484e34', '#/entry/zhko/f91af14096bd424283db79cbbf0205c4']",
111,关键,['[ guānjiàn ]'],"['关', '键']","['#/entry/zhko/4c7b0e1b12174bd3b2304e84e6942f90', '#/entry/zhko/77012b90f57e4665a6ab96a10215dfd8']",1.관건   2.열쇠   3.매우 중요한   4.절대 절명의
112,镇定,['[ zhèndìng ]'],"['镇', '定']","['#/entry/zhko/090b34cab2a24d7c9fa0ca7d2e114153', '#/entry/zhko/75de534fb80a4610b7b7068b4b246b0b']",1.침착하다   2.진정시키다   3.평정
113,抢救,['[ qiǎngjiù ]'],"['抢', '救']","['#/entry/zhko/3f58f879e00b43adb6f1ecaa7965638e', '#/entry/zhko/56dc217e21264654a53d3db0f3e38d88']",1.급히 구조하다   2.빨리 구원하다   3.응급 처치하다
114,声明,['[ shēngmíng ]'],"['声', '明']","['#/entry/zhko/43d6540518534bfab5417399bbc3a56b', '#/entry/zhko/61f798567d2e4b578ff22974ee6c7c8e']",1.성명서   2.성명   3.인도 오명의 하나   4.음운·문법·훈고의 학문
115,收缩,['[ shōusuō ]'],"['收', '缩']","['#/entry/zhko/90a462917c9342febad7c6c7885e184f', '#/entry/zhko/38dd5b5dc1594d7e85c71e1a5826ff2a']",1.수축하다   2.축소하다   3.심장 수축   4.굴곡
116,和,['[ róu‧hé ]'],['和'],['#/entry/zhko/d031fbb41e1b4725845a70349a1b4fb3'],1.연하고 부드럽다   2.맛이 순하다   3.느낌이 부드럽다
117,比赛,['[ bǐsài ]'],"['比', '赛']","['#/entry/zhko/37528e6a1ca749d98303132d61b2e946', '#/entry/zhko/112e68c2336a447f97ed9f51c411d28d']",
118,传统,['[ chuántǒng ]'],"['传', '统']","['#/entry/zhko/822926654b154c119aa1de81c6d70c75', '#/entry/zhko/857e30dfbaac4f2182cf73724af4555b']",
119,评价,['[ píngjià ]'],"['评', '价']","['#/entry/zhko/389c42fd8bcc4ba8a9b1e1ad1703853e', '#/entry/zhko/8f805b189c9c4c489ee58616e01c4549']",
120,开放,['[ kāifàng ]'],"['开', '放']","['#/entry/zhko/e6e76b146dd644b494cde29a7d4b650c', '#/entry/zhko/812b73cfb40b494ca9edfa2b36b583ae']",1.피다   2.해제하다   3.출입·통행을 개방하다   4.공공장소를 공개하다
121,上任,['[ shàng//rèn ]'],"['上', '任']","['#/entry/zhko/e67ed72dbab2447f84f4f4bdc586a063', '#/entry/zhko/33e1c317b5884945968a2eff07f8d28a']",1.부임하다   2.취임하다
122,后来,['[ hòulái ]'],"['后', '来']","['#/entry/zhko/af881ba7028e47bd8428a8772bcfcaac', '#/entry/zhko/f58c7f65ac2242b491268f4a4b6a831d']",1.후   2.그 뒤에   3.뒤에 온 사람   4.뒤에 자란 사람
