,0,1,2,3,4
78,治理,['[ zhìlǐ ]'],"['治', '理']","['#/entry/zhko/3be74dae82ed4ae0b23145ca5a45c3a2', '#/entry/zhko/024d210665774d08bd6a3141e1781ab4']",1.다스리다   2.통치하다   3.처리하다   4.정리하다
79,促进,['[ cùjìn ]'],"['促', '进']","['#/entry/zhko/d38cc766627f491cb25745ad807ff390', '#/entry/zhko/f7d3c7a2f2d04134895ce5db1f52d9b6']",1.촉진하다   2.촉진력
80,各自,['[ gèzì ]'],"['各', '自']","['#/entry/zhko/4c3c3a0cb01145718d5f2f3f0b24f0bb', '#/entry/zhko/f95ad8ca11ab48e6bd41f6f424759210']",1.각자   2.제각기
81,分寸,['[ fēncùn ]'],"['分', '寸']","['#/entry/zhko/eaa8679b1f9f490cad9fee0ecb021098', '#/entry/zhko/e79254548a3f40b4b9d89218d3dbe20d']",1.조금   2.근소   3.약간
82,中午,['[ zhōngwǔ ]'],"['中', '午']","['#/entry/zhko/7b669476c3f049e28815381afd28f19b', '#/entry/zhko/a9ee717c0da5479c8669322b111fae49']",1.점심   2.정오   3.낮 12시 전후
83,只好,['[ zhǐhǎo ]'],"['只', '好']","['#/entry/zhko/714bf332166d4efbba0a0fd41c35ceb6', '#/entry/zhko/2f2072ca48fe4153b63f6d7d8c664b09']",1.부득이   2.부득불   3.할 수 없이
84,款式,['[ kuǎnshì ]'],"['款', '式']","['#/entry/zhko/e2d977896c104481b6775553fb2857bf', '#/entry/zhko/dd1de97416b04748b08c6c562fabb358']",1.격식   2.양식   3.스타일   4.디자인
85,合适,['[ héshì ]'],"['合', '适']","['#/entry/zhko/61727e18099d4647984e17b3dc242dfa', '#/entry/zhko/0637f9b6c1ab44649e7eff36497d2bc0']",1.적당하다   2.사이가 좋다   3.편안하다
86,发抖,['[ fādǒu ]'],"['发', '抖']","['#/entry/zhko/90dde58de4ac43d8a7b44106573447ed', '#/entry/zhko/efa2334ca0554b66a489df190e10591c']",
87,英雄,['[ yīngxióng ]'],"['英', '雄']","['#/entry/zhko/a2f7926ac53146eaae7abc4555d5bf64', '#/entry/zhko/147479edcb6a4bb88aeefbafd26440aa']",1.영웅   2.영웅적인   3.훌륭하게 행동하다
88,了解,['[ liǎojiě ]'],"['了', '解']","['#/entry/zhko/fa45a9aa7bc24b0da374f8d147a6279c', '#/entry/zhko/73e5b205659d4d76b1c2da6da836a3f3']",1.알다   2.이해하다   3.조사하다   4.알아보다
89,还是,['[ hái‧shi ]'],"['还', '是']","['#/entry/zhko/a3df0fc5b3c743f3ba745e82bff5a542', '#/entry/zhko/8af21dd8f9df41c19c87d9189302fa1a']",1.아직도   2.‘…하는 편이 좋다’는 뜻을 나타냄   3.또는   4.이처럼
90,实力,['[ shílì ]'],"['实', '力']","['#/entry/zhko/894f62974f8a4526bb8a239ff9162f02', '#/entry/zhko/ef580c45890f49fb84666255304b0348']",1.실력   2.힘
91,经常,['[ jīngcháng ]'],"['经', '常']","['#/entry/zhko/5b8d20d9d11d4e11bf0e5efb3424644c', '#/entry/zhko/1e2aa193737a48d9a4df14ea3658a414']",1.늘   2.보통이다   3.일상
92,客户,['[ kèhù ]'],"['客', '户']","['#/entry/zhko/8ee55bffb31d405d8341696369513d23', '#/entry/zhko/56fb109b668b4ad98b0b493229e38106']",1.다른 곳에서 이주하여 온 사람   2.고객   3.기우
93,小心翼翼,['[ xiǎo xīn yì yì ]'],"['小', '心', '翼', '翼']","['#/entry/zhko/b364965c122e4dbf996e78de8de07cd2', '#/entry/zhko/d504e2395ba74a8abc2aaa1413196690', '#/entry/zhko/a27c3ef8f32d4efaa81f9a7653c7903d', '#/entry/zhko/a27c3ef8f32d4efaa81f9a7653c7903d']",1.엄숙하고 경건하다   2.거동이 신중하고 소홀함이 없다   3.매우 조심스럽다
94,偏见,['[ piānjiàn ]'],"['偏', '见']","['#/entry/zhko/d250eda2fa074ac3940a841dc563940c', '#/entry/zhko/3588c425d7b547718e8bc0d41cccbad7']",
95,当时,['[ dāngshí ]'],"['当', '时']","['#/entry/zhko/8b6cd91e7b294be9952aca6619aa9fe7', '#/entry/zhko/35d9a75c775941d6b00f2c0abf0299d8']",1.당시   2.그 때
96,骨干,['[ gǔgàn ]'],"['骨', '干']","['#/entry/zhko/fe2f10b175dc4fd2959aea50e0e2e926', '#/entry/zhko/538c21fde6524b77b315d0c0327199c3']",1.골간   2.전체 중에서 주요 역할을 하는 사람 또는 사물
97,提前,['[ tíqián ]'],"['提', '前']","['#/entry/zhko/191aaa856c5d4c28a98581ec94ae1f7f', '#/entry/zhko/0c5bd1f22a9d4f96ade70c78437fd8ec']",
98,达到,['[ dá//dào ]'],"['达', '到']","['#/entry/zhko/9a5030a0f0e14d9d864583d81cb3f01e', '#/entry/zhko/764641fe060d415480e9a70505cf058b']",1.달성하다   2.도달하다
99,玩意儿,['[ wányìr ]'],"['玩', '意', '儿']","['#/entry/zhko/e0ac54a037db4f64b34bcd934e8c638c', '#/entry/zhko/00087d1e231a40dbbfb2843b5f0b9867', '#/entry/zhko/2e54c2a8f93c464192be8615d6c66a0a']",1.장난감   2.오락   3.물건   4.재미
100,肯定,['[ kěndìng ]'],"['肯', '定']","['#/entry/zhko/1da68fc1f43b4ac686e0d3a038eb9370', '#/entry/zhko/75de534fb80a4610b7b7068b4b246b0b']",1.긍정하다   2.긍정적이다   3.확실히   4.틀림없다
101,疑惑,['[ yíhuò ]'],"['疑', '惑']","['#/entry/zhko/cd300c6f5cb447cd9bc23249a2f070a9', '#/entry/zhko/66c5fd4965da4ecdbdb9e6f24603c7fb']",1.의혹   2.의혹하다   3.의문스럽다
