id,rel
4149.0,[342]
4340.0,[342]
4342.0,[342]
4406.0,"[342, 531]"
4470.0,[342]
4651.0,"[342, 672]"
1067.0,"[344, 360]"
3264.0,[344]
3483.0,[344]
4737.0,[344]
1983.0,[345]
4216.0,[345]
4591.0,[345]
1304.0,[347]
1926.0,[347]
2464.0,[347]
3451.0,[347]
4160.0,[347]
4682.0,[348]
914.0,[349]
3710.0,[349]
3856.0,[349]
3974.0,"[349, 461]"
903.0,[350]
1897.0,[350]
2189.0,[350]
3426.0,[350]
3589.0,"[350, 472]"
4111.0,[350]
4542.0,[350]
1052.0,[351]
1504.0,[351]
1679.0,[351]
1929.0,[351]
2588.0,[351]
2589.0,[351]
2593.0,[351]
2601.0,[351]
2743.0,[351]
3477.0,[351]
3605.0,"[351, 490]"
4233.0,[351]
4714.0,[351]
1063.0,[352]
1658.0,[352]
1659.0,[352]
1660.0,[352]
4735.0,[352]
4736.0,[352]
4754.0,[352]
4755.0,"[352, 368]"
4756.0,[352]
1764.0,[353]
1974.0,[353]
2632.0,[353]
2683.0,[353]
4608.0,[354]
2579.0,[355]
3383.0,[355]
4276.0,[355]
1075.0,[356]
1093.0,[356]
1727.0,"[356, 447]"
1728.0,[356]
3978.0,[356]
3996.0,[356]
3997.0,[356]
3999.0,"[356, 387]"
4000.0,[356]
4003.0,[356]
4101.0,[356]
4609.0,[357]
4610.0,"[357, 385]"
4611.0,[357]
2240.0,[359]
1069.0,[360]
1070.0,[360]
1755.0,[360]
1761.0,[360]
3534.0,[360]
4601.0,[360]
4605.0,[360]
4613.0,[360]
4615.0,[360]
945.0,[361]
3966.0,"[365, 489]"
1258.0,[366]
2453.0,[366]
2719.0,[366]
2819.0,[366]
2901.0,[366]
3648.0,[366]
4385.0,[366]
4429.0,"[366, 511]"
2091.0,[367]
2095.0,[367]
1330.0,[368]
3554.0,[369]
4303.0,"[369, 404]"
970.0,[370]
3755.0,[370]
3029.0,[371]
3116.0,[371]
3480.0,"[371, 407]"
3982.0,[371]
4074.0,[373]
3684.0,[378]
3791.0,[378]
3834.0,[378]
4047.0,[378]
1351.0,[379]
4256.0,[379]
4314.0,[379]
2712.0,[380]
1993.0,[383]
2575.0,[383]
2577.0,[383]
2791.0,[385]
3603.0,[385]
1016.0,[386]
793.0,[387]
1896.0,"[387, 586]"
2985.0,[387]
3772.0,[387]
4076.0,[390]
2767.0,[391]
4049.0,[392]
4539.0,[397]
4694.0,[397]
2750.0,[402]
908.0,[404]
1018.0,"[404, 492]"
1324.0,[404]
1325.0,[404]
1954.0,[404]
1955.0,[404]
2367.0,"[404, 531]"
2779.0,[404]
2780.0,"[404, 472]"
2782.0,[404]
2821.0,[404]
3863.0,[406]
3479.0,[407]
1703.0,[408]
1705.0,[408]
1995.0,[408]
2039.0,[408]
3372.0,[408]
3393.0,[408]
4011.0,[408]
2506.0,[410]
3227.0,[410]
3816.0,[410]
3611.0,[411]
2503.0,[413]
3085.0,[413]
3931.0,[413]
4063.0,[414]
4167.0,[414]
3433.0,[415]
1190.0,[416]
3415.0,[416]
3441.0,[416]
3445.0,[416]
3454.0,[416]
3456.0,[416]
2133.0,[417]
2622.0,[417]
2262.0,[418]
3385.0,[418]
3594.0,[418]
4249.0,[418]
3222.0,[420]
3231.0,[420]
3220.0,[423]
2774.0,[425]
2476.0,[426]
3315.0,[426]
3316.0,[426]
3135.0,[428]
3561.0,"[429, 583]"
4118.0,[432]
3654.0,[433]
3550.0,[437]
1718.0,[438]
4252.0,[438]
1447.0,[439]
4022.0,[440]
2449.0,[444]
4461.0,[444]
4488.0,"[444, 548]"
4054.0,[446]
899.0,[447]
1432.0,[447]
1787.0,[447]
2435.0,[447]
4130.0,[447]
4757.0,[447]
1618.0,[452]
2035.0,[453]
2099.0,[453]
2114.0,[453]
2531.0,[453]
3726.0,[453]
3851.0,[453]
4680.0,[453]
3886.0,[456]
1126.0,[457]
3635.0,[457]
3645.0,[457]
747.0,[461]
3569.0,[463]
4250.0,"[464, 590]"
4274.0,[464]
3165.0,[466]
1813.0,[469]
1882.0,[469]
4666.0,[472]
4752.0,"[472, 520]"
4229.0,[475]
4231.0,[475]
4350.0,[475]
4353.0,[477]
1334.0,[478]
1534.0,[478]
2146.0,[478]
3320.0,[478]
1988.0,"[480, 570]"
3407.0,[480]
2886.0,[485]
3207.0,[485]
2302.0,[486]
3964.0,"[489, 543]"
1124.0,[490]
1176.0,[490]
1189.0,[490]
1949.0,[490]
2014.0,[490]
2818.0,"[490, 715]"
3120.0,[490]
3559.0,[490]
3564.0,[490]
3565.0,[490]
3578.0,[490]
3628.0,[490]
3629.0,[490]
4310.0,[490]
813.0,[492]
1092.0,[492]
1444.0,[492]
2879.0,[492]
3013.0,[492]
3017.0,[492]
3661.0,[493]
3947.0,[493]
3741.0,[495]
4562.0,[495]
1612.0,[496]
2080.0,[496]
2838.0,[496]
2959.0,[496]
2967.0,[496]
3028.0,[496]
3473.0,[496]
4631.0,[496]
2723.0,[499]
1858.0,[500]
2973.0,"[501, 523]"
3733.0,"[501, 574]"
4224.0,[501]
3890.0,[502]
1700.0,[503]
4547.0,[504]
3202.0,[505]
3506.0,[508]
2835.0,[510]
2460.0,[511]
2472.0,[511]
3237.0,[512]
4476.0,[514]
4441.0,[516]
3736.0,[517]
3904.0,[517]
3110.0,[520]
4653.0,[520]
4719.0,[520]
4727.0,[521]
1203.0,[522]
1610.0,[522]
3837.0,[522]
4614.0,[522]
4409.0,[524]
1657.0,[527]
1661.0,[527]
4127.0,[527]
4280.0,[527]
1279.0,[531]
2075.0,[531]
2131.0,[531]
2344.0,[531]
2366.0,[531]
2371.0,[531]
2378.0,[531]
4400.0,[531]
4403.0,[531]
4405.0,[531]
4407.0,[531]
4408.0,[531]
2248.0,[534]
2315.0,[534]
2355.0,[534]
3108.0,[534]
3164.0,[534]
3484.0,[534]
4503.0,[534]
1273.0,[537]
3509.0,[537]
1683.0,[544]
1689.0,[544]
4148.0,[544]
1808.0,[545]
2110.0,[545]
2867.0,[545]
2868.0,[545]
3987.0,[545]
1278.0,[547]
2319.0,[547]
4486.0,[547]
4103.0,[560]
1918.0,[564]
2017.0,[564]
2971.0,[574]
1237.0,[580]
1900.0,[580]
3800.0,[580]
3284.0,[583]
3612.0,[583]
1908.0,[586]
2350.0,[586]
3102.0,[586]
3494.0,[586]
3771.0,[586]
3899.0,[586]
4445.0,[586]
2733.0,[601]
3553.0,[633]
3418.0,[634]
4706.0,[646]
879.0,[655]
3170.0,[655]
3579.0,[655]
4588.0,[655]
4024.0,[672]
4287.0,[672]
4536.0,[672]
4589.0,[672]
4644.0,[672]
3902.0,[679]
1315.0,[682]
1496.0,[688]
3408.0,[688]
3552.0,[688]
3601.0,[688]
3610.0,[688]
4227.0,[688]
2592.0,[709]
2620.0,[709]
2932.0,[715]
2963.0,[715]
3604.0,[715]
3478.0,[720]
3538.0,[720]
